timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
19,1,4,1,1,4,3,9,0,0,23,7,1,4,3,0.75,16,4,1,4,4,4,4,3,27,0
348,1,4,1,1,4,3,9,0,0,23,7,11,4,3,0.75,16,3,2,4,6,4,44,3,27,0
636,1,4,1,1,4,3,9,0,0,23,7,20,4,3,0.75,16,2,3,4,6,4,80,3,27,0
938,1,4,1,1,4,3,9,0,0,27,11,29,5,3,0.6,16,1,4,4,4,4,116,3,27,0
2013,0,1,1,1,4,3,9,4,4,19,3,59,4,4,1.0,20,11,1,11,11,0,236,3,27,0
2021,4,0,2,1,4,3,9,19,3,20,4,59,4,0,0.0,4,10,2,11,20,0,472,6,54,0
2090,0,1,3,1,4,3,9,20,4,19,3,59,4,4,1.0,20,9,3,11,27,0,708,9,81,0
2142,0,4,1,1,4,3,9,0,0,19,3,63,3,3,1.0,16,8,4,11,32,0,252,3,27,0
2150,4,0,2,1,4,3,10,19,3,20,4,63,4,0,0.0,4,7,5,11,35,0,504,6,60,0
2209,0,1,1,1,4,3,9,12,12,19,3,64,6,6,1.0,28,6,6,11,36,0,256,3,27,0
2217,4,0,2,1,4,3,11,19,3,20,4,64,4,0,0.0,4,5,7,11,35,0,512,6,66,0
2222,0,1,3,1,4,3,9,20,4,19,3,63,4,4,1.0,20,4,8,11,32,0,756,9,81,0
2286,0,1,3,1,4,3,9,20,4,19,3,64,4,4,1.0,20,3,9,11,27,0,768,9,81,0
2348,1,4,1,1,4,3,9,0,0,27,11,69,5,3,0.6,16,2,10,11,20,4,276,3,27,0
2957,1,4,1,1,4,3,9,0,0,27,11,83,5,3,0.6,16,1,11,11,11,4,332,3,27,0
3819,1,4,1,1,4,3,9,0,0,23,7,99,4,3,0.75,16,1,1,1,1,4,396,3,27,0
4260,1,4,1,1,4,3,9,0,0,31,15,111,6,3,0.5,16,1,1,1,1,4,444,3,27,0
5175,1,4,1,1,4,3,9,0,0,23,7,133,4,3,0.75,16,2,1,2,2,4,532,3,27,0
5870,1,4,1,1,4,3,9,0,0,27,11,155,5,3,0.6,16,1,2,2,2,4,620,3,27,0
6093,1,4,1,1,4,3,9,0,0,23,7,161,4,3,0.75,16,5,1,5,5,4,644,3,27,0
6370,1,4,1,1,4,3,9,0,0,27,11,169,5,3,0.6,16,4,2,5,8,4,676,3,27,0
6831,0,1,1,1,4,3,9,4,4,19,3,181,4,4,1.0,20,3,3,5,9,0,724,3,27,0
6839,4,0,2,1,4,3,12,19,3,20,4,181,4,0,0.0,4,2,4,5,8,0,1448,6,72,0
6911,0,1,3,1,4,3,9,20,4,19,3,181,4,4,1.0,23,1,5,5,5,0,2172,9,81,0
7224,0,4,1,1,4,3,9,0,0,19,3,190,3,3,1.0,16,6,1,6,6,0,760,3,27,0
7232,4,0,2,1,4,3,9,19,3,20,4,190,4,0,0.0,4,5,2,6,10,0,1520,6,54,0
7263,0,1,1,1,4,3,9,12,12,19,3,192,6,6,1.0,28,4,3,6,12,0,768,3,27,0
7271,4,0,2,1,4,3,10,19,3,20,4,192,4,0,0.0,4,3,4,6,12,0,1536,6,60,0
7304,0,1,3,1,4,3,9,20,4,19,3,190,4,4,1.0,24,2,5,6,10,0,2280,9,81,0
7340,0,1,3,1,4,3,9,20,4,19,3,192,4,4,1.0,20,1,6,6,6,0,2304,9,81,0
8190,1,4,1,1,4,3,9,0,0,23,7,217,4,3,0.75,16,3,1,3,3,4,868,3,27,0
8398,1,4,1,1,4,3,9,0,0,27,11,222,5,3,0.6,16,2,2,3,4,4,888,3,27,0
8898,1,4,1,1,4,3,9,0,0,31,15,238,6,3,0.5,16,1,3,3,3,4,952,3,27,0
9011,0,1,1,1,4,3,9,4,4,19,3,240,4,4,1.0,20,17,1,17,17,0,960,3,27,0
