timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
19,0,1,1,1,4,3,9,9,9,23,7,2,3,3,1.0,16,65,1,65,65,0,8,3,27,1
23,0,3,1,1,4,3,9,0,0,23,7,1,4,4,1.0,20,64,2,65,128,0,4,3,27,1
58,4,0,4,1,1,5,17,23,7,9,9,2,3,0,0.0,4,63,3,65,189,0,8,20,340,1
59,4,0,4,2,2,5,17,23,7,9,9,2,3,0,0.0,5,62,4,65,248,0,32,20,340,1
60,4,0,4,3,2,5,17,23,7,9,9,2,3,0,0.0,6,61,5,65,305,0,48,20,340,1
61,4,0,4,4,2,5,17,23,7,9,9,2,3,0,0.0,7,60,6,65,360,0,64,20,340,1
65,4,0,4,5,3,5,17,23,7,9,9,2,3,0,0.0,11,59,7,65,413,0,120,20,340,1
80,4,0,4,1,1,5,18,23,7,0,0,1,4,0,0.0,4,58,8,65,464,0,4,20,360,1
81,4,0,4,2,2,5,18,23,7,0,0,1,4,0,0.0,5,57,9,65,513,0,16,20,360,1
82,4,0,4,3,2,5,18,23,7,0,0,1,4,0,0.0,6,56,10,65,560,0,24,20,360,1
83,4,0,4,4,2,5,18,23,7,0,0,1,4,0,0.0,7,55,11,65,605,0,32,20,360,1
87,4,0,4,5,3,5,18,23,7,0,0,1,4,0,0.0,11,54,12,65,648,0,60,20,360,1
206,0,4,2,1,4,3,9,22,6,23,7,5,1,1,1.0,8,53,13,65,689,0,40,6,54,1
242,0,4,2,1,4,3,9,22,6,23,7,6,1,1,1.0,8,52,14,65,728,0,48,6,54,1
242,4,0,3,1,4,3,9,23,7,22,6,5,1,0,0.0,4,51,15,65,765,0,60,9,81,1
243,4,0,4,1,1,5,19,23,7,9,9,5,3,0,0.0,5,50,16,65,800,0,20,20,380,1
244,4,0,4,2,2,5,19,23,7,9,9,5,3,0,0.0,6,49,17,65,833,0,80,20,380,1
245,4,0,4,3,2,5,19,23,7,9,9,5,3,0,0.0,7,48,18,65,864,0,120,20,380,1
246,4,0,4,4,2,5,19,23,7,9,9,5,3,0,0.0,8,47,19,65,893,0,160,20,380,1
250,4,0,4,5,3,5,19,23,7,9,9,5,3,0,0.0,12,46,20,65,920,0,300,20,380,1
278,4,0,4,1,1,5,20,23,7,0,0,6,4,0,0.0,4,45,21,65,945,0,24,20,400,1
279,4,0,4,2,2,5,20,23,7,0,0,6,4,0,0.0,5,44,22,65,968,0,96,20,400,1
280,4,0,3,1,4,3,10,23,7,22,6,6,1,0,0.0,6,43,23,65,989,0,72,9,90,1
281,4,0,4,3,2,5,20,23,7,0,0,6,4,0,0.0,7,42,24,65,1008,0,144,20,400,1
282,4,0,4,4,2,5,20,23,7,0,0,6,4,0,0.0,8,41,25,65,1025,0,192,20,400,1
285,4,0,4,5,3,5,20,23,7,0,0,6,4,0,0.0,11,40,26,65,1040,0,360,20,400,1
309,0,1,1,1,4,3,9,9,9,23,7,7,3,3,1.0,16,39,27,65,1053,0,28,3,27,1
346,4,0,4,1,1,5,17,23,7,9,9,7,3,0,0.0,4,38,28,65,1064,0,28,20,340,1
347,4,0,4,2,2,5,17,23,7,9,9,7,3,0,0.0,5,37,29,65,1073,0,112,20,340,1
348,4,0,4,3,2,5,17,23,7,9,9,7,3,0,0.0,6,36,30,65,1080,0,168,20,340,1
349,4,0,4,4,2,5,17,23,7,9,9,7,3,0,0.0,7,35,31,65,1085,0,224,20,340,1
352,0,3,1,1,4,3,9,0,0,23,7,8,4,4,1.0,20,34,32,65,1088,0,32,3,27,1
353,4,0,4,5,3,5,17,23,7,9,9,7,3,0,0.0,11,33,33,65,1089,0,420,20,340,1
388,4,0,4,1,1,5,18,23,7,0,0,8,4,0,0.0,4,32,34,65,1088,0,32,20,360,1
389,4,0,4,2,2,5,18,23,7,0,0,8,4,0,0.0,5,31,35,65,1085,0,128,20,360,1
390,4,0,4,3,2,5,18,23,7,0,0,8,4,0,0.0,6,30,36,65,1080,0,192,20,360,1
391,4,0,4,4,2,5,18,23,7,0,0,8,4,0,0.0,7,29,37,65,1073,0,256,20,360,1
395,4,0,4,5,3,5,18,23,7,0,0,8,4,0,0.0,11,28,38,65,1064,0,480,20,360,1
408,0,4,2,1,4,3,9,21,5,23,7,9,2,2,1.0,12,27,39,65,1053,0,72,6,54,1
444,4,0,4,1,1,5,19,23,7,9,9,9,3,0,0.0,4,26,40,65,1040,0,36,20,380,1
445,4,0,4,2,2,5,19,23,7,9,9,9,3,0,0.0,5,25,41,65,1025,0,144,20,380,1
446,4,0,4,3,2,5,19,23,7,9,9,9,3,0,0.0,6,24,42,65,1008,0,216,20,380,1
447,4,0,4,4,2,5,19,23,7,9,9,9,3,0,0.0,7,23,43,65,989,0,288,20,380,1
448,4,0,3,1,4,3,11,23,7,21,5,9,2,0,0.0,8,22,44,65,968,0,108,9,99,1
451,4,0,4,5,3,5,19,23,7,9,9,9,3,0,0.0,11,21,45,65,945,0,540,20,380,1
458,0,4,2,1,4,3,9,21,5,23,7,10,2,2,1.0,12,20,46,65,920,0,80,6,54,1
494,4,0,3,1,4,3,12,23,7,21,5,10,2,0,0.0,4,19,47,65,893,0,120,9,108,1
495,4,0,4,1,1,5,20,23,7,0,0,10,4,0,0.0,5,18,48,65,864,0,40,20,400,1
496,4,0,4,2,2,5,20,23,7,0,0,10,4,0,0.0,6,17,49,65,833,0,160,20,400,1
497,4,0,4,3,2,5,20,23,7,0,0,10,4,0,0.0,7,16,50,65,800,0,240,20,400,1
498,4,0,4,4,2,5,20,23,7,0,0,10,4,0,0.0,8,15,51,65,765,0,320,20,400,1
502,4,0,4,5,3,5,20,23,7,0,0,10,4,0,0.0,12,14,52,65,728,0,600,20,400,1
591,0,1,1,1,4,3,9,9,9,23,7,13,3,3,1.0,16,13,53,65,689,0,52,3,27,1
628,4,0,4,1,1,5,17,23,7,9,9,13,3,0,0.0,4,12,54,65,648,0,52,20,340,1
629,4,0,4,2,2,5,17,23,7,9,9,13,3,0,0.0,5,11,55,65,605,0,208,20,340,1
630,4,0,4,3,2,5,17,23,7,9,9,13,3,0,0.0,6,10,56,65,560,0,312,20,340,1
631,4,0,4,4,2,5,17,23,7,9,9,13,3,0,0.0,7,9,57,65,513,0,416,20,340,1
635,4,0,4,5,3,5,17,23,7,9,9,13,3,0,0.0,11,8,58,65,464,0,780,20,340,1
640,0,3,1,1,4,3,9,0,0,23,7,14,4,4,1.0,20,7,59,65,413,0,56,3,27,1
676,4,0,4,1,1,5,18,23,7,0,0,14,4,0,0.0,4,6,60,65,360,0,56,20,360,1
677,4,0,4,2,2,5,18,23,7,0,0,14,4,0,0.0,5,5,61,65,305,0,224,20,360,1
678,4,0,4,3,2,5,18,23,7,0,0,14,4,0,0.0,6,4,62,65,248,0,336,20,360,1
679,4,0,4,4,2,5,18,23,7,0,0,14,4,0,0.0,7,3,63,65,189,0,448,20,360,1
683,4,0,4,5,3,5,18,23,7,0,0,14,4,0,0.0,11,2,64,65,128,0,840,20,360,1
945,1,3,1,1,4,3,9,0,0,27,11,20,5,4,0.8,20,1,65,65,65,3,80,3,27,1
1071,0,4,2,1,4,3,9,20,4,23,7,23,3,3,1.0,16,50,1,50,50,0,184,6,54,1
1108,4,0,3,1,4,3,9,23,7,20,4,23,3,0,0.0,4,49,2,50,98,0,276,9,81,1
1109,4,0,4,1,1,5,19,23,7,9,9,23,3,0,0.0,5,48,3,50,144,0,92,20,380,1
1110,4,0,4,2,2,5,19,23,7,9,9,23,3,0,0.0,6,47,4,50,188,0,368,20,380,1
1111,4,0,4,3,2,5,19,23,7,9,9,23,3,0,0.0,7,46,5,50,230,0,552,20,380,1
1112,4,0,4,4,2,5,19,23,7,9,9,23,3,0,0.0,8,45,6,50,270,0,736,20,380,1
1116,4,0,4,5,3,5,19,23,7,9,9,23,3,0,0.0,12,44,7,50,308,0,1380,20,380,1
1159,0,4,2,1,4,3,9,20,4,23,7,24,3,3,1.0,16,43,8,50,344,0,192,6,54,1
1196,4,0,4,1,1,5,20,23,7,0,0,24,4,0,0.0,4,42,9,50,378,0,96,20,400,1
1197,4,0,4,2,2,5,20,23,7,0,0,24,4,0,0.0,5,41,10,50,410,0,384,20,400,1
1198,4,0,3,1,4,3,10,23,7,20,4,24,3,0,0.0,6,40,11,50,440,0,288,9,90,1
1199,4,0,4,3,2,5,20,23,7,0,0,24,4,0,0.0,7,39,12,50,468,0,576,20,400,1
1200,4,0,4,4,2,5,20,23,7,0,0,24,4,0,0.0,8,38,13,50,494,0,768,20,400,1
1203,4,0,4,5,3,5,20,23,7,0,0,24,4,0,0.0,11,37,14,50,518,0,1440,20,400,1
1461,0,4,2,1,4,3,9,21,5,23,7,30,2,2,1.0,12,36,15,50,540,0,240,6,54,1
1498,4,0,4,1,1,5,17,23,7,9,9,30,3,0,0.0,4,35,16,50,560,0,120,20,340,1
1499,4,0,4,2,2,5,17,23,7,9,9,30,3,0,0.0,5,34,17,50,578,0,480,20,340,1
1500,4,0,4,3,2,5,17,23,7,9,9,30,3,0,0.0,6,33,18,50,594,0,720,20,340,1
1501,4,0,4,4,2,5,17,23,7,9,9,30,3,0,0.0,7,32,19,50,608,0,960,20,340,1
1502,4,0,3,1,4,3,11,23,7,21,5,30,2,0,0.0,8,31,20,50,620,0,360,9,99,1
1505,4,0,4,5,3,5,17,23,7,9,9,30,3,0,0.0,11,30,21,50,630,0,1800,20,340,1
1614,0,4,2,1,4,3,9,21,5,23,7,33,2,2,1.0,12,29,22,50,638,0,264,6,54,1
1650,4,0,3,1,4,3,12,23,7,21,5,33,2,0,0.0,4,28,23,50,644,0,396,9,108,1
1651,4,0,4,1,1,5,18,23,7,0,0,33,4,0,0.0,5,27,24,50,648,0,132,20,360,1
1652,4,0,4,2,2,5,18,23,7,0,0,33,4,0,0.0,6,26,25,50,650,0,528,20,360,1
1653,4,0,4,3,2,5,18,23,7,0,0,33,4,0,0.0,7,25,26,50,650,0,792,20,360,1
1654,4,0,4,4,2,5,18,23,7,0,0,33,4,0,0.0,8,24,27,50,648,0,1056,20,360,1
1658,4,0,4,5,3,5,18,23,7,0,0,33,4,0,0.0,12,23,28,50,644,0,1980,20,360,1
1673,0,4,2,1,4,3,9,20,4,23,7,34,3,3,1.0,16,22,29,50,638,0,272,6,54,1
1710,4,0,4,1,1,5,19,23,7,9,9,34,3,0,0.0,4,21,30,50,630,0,136,20,380,1
1711,4,0,4,2,2,5,19,23,7,9,9,34,3,0,0.0,5,20,31,50,620,0,544,20,380,1
1712,4,0,3,1,4,3,9,23,7,20,4,34,3,0,0.0,6,19,32,50,608,0,408,9,81,1
1713,4,0,4,3,2,5,19,23,7,9,9,34,3,0,0.0,7,18,33,50,594,0,816,20,380,1
1714,4,0,4,4,2,5,19,23,7,9,9,34,3,0,0.0,8,17,34,50,578,0,1088,20,380,1
1717,4,0,4,5,3,5,19,23,7,9,9,34,3,0,0.0,11,16,35,50,560,0,2040,20,380,1
1851,0,4,2,1,4,3,9,20,4,23,7,37,3,3,1.0,16,15,36,50,540,0,296,6,54,1
1873,0,4,2,1,4,3,9,22,6,23,7,38,1,1,1.0,8,14,37,50,518,0,304,6,54,1
1888,4,0,4,1,1,5,20,23,7,0,0,37,4,0,0.0,4,13,38,50,494,0,148,20,400,1
1889,4,0,4,2,2,5,20,23,7,0,0,37,4,0,0.0,5,12,39,50,468,0,592,20,400,1
1890,4,0,4,3,2,5,20,23,7,0,0,37,4,0,0.0,6,11,40,50,440,0,888,20,400,1
1891,4,0,4,4,2,5,20,23,7,0,0,37,4,0,0.0,7,10,41,50,410,0,1184,20,400,1
1892,4,0,3,1,4,3,10,23,7,20,4,37,3,0,0.0,8,9,42,50,378,0,444,9,90,1
1895,4,0,4,5,3,5,20,23,7,0,0,37,4,0,0.0,11,8,43,50,344,0,2220,20,400,1
1910,4,0,3,1,4,3,11,23,7,22,6,38,1,0,0.0,4,7,44,50,308,0,456,9,99,1
1911,4,0,4,1,1,5,17,23,7,9,9,38,3,0,0.0,5,6,45,50,270,0,152,20,340,1
1912,4,0,4,2,2,5,17,23,7,9,9,38,3,0,0.0,6,5,46,50,230,0,608,20,340,1
1913,4,0,4,3,2,5,17,23,7,9,9,38,3,0,0.0,7,4,47,50,188,0,912,20,340,1
1914,4,0,4,4,2,5,17,23,7,9,9,38,3,0,0.0,8,3,48,50,144,0,1216,20,340,1
1918,4,0,4,5,3,5,17,23,7,9,9,38,3,0,0.0,12,2,49,50,98,0,2280,20,340,1
1969,3,1,1,1,4,3,9,9,9,19,3,40,4,3,0.75,16,1,50,50,50,3,160,3,27,1
2049,3,4,3,1,4,3,9,20,4,19,3,40,4,3,0.75,19,11,1,11,11,12,480,9,81,1
2051,0,4,2,1,4,3,10,22,6,23,7,41,1,1,1.0,8,10,2,11,20,0,328,6,60,1
2088,4,0,4,1,1,5,18,23,7,0,0,41,4,0,0.0,4,9,3,11,27,0,164,20,360,1
2089,4,0,4,2,2,5,18,23,7,0,0,41,4,0,0.0,5,8,4,11,32,0,656,20,360,1
2090,4,0,3,1,4,3,12,23,7,22,6,41,1,0,0.0,6,7,5,11,35,0,492,9,108,1
2091,4,0,4,3,2,5,18,23,7,0,0,41,4,0,0.0,7,6,6,11,36,0,984,20,360,1
2092,4,0,4,4,2,5,18,23,7,0,0,41,4,0,0.0,8,5,7,11,35,0,1312,20,360,1
2095,4,0,4,5,3,5,18,23,7,0,0,41,4,0,0.0,11,4,8,11,32,0,2460,20,360,1
2222,3,4,3,1,4,3,9,20,4,19,3,43,4,3,0.75,16,3,9,11,27,12,516,9,81,1
2356,1,3,1,1,4,3,9,0,0,27,11,47,5,4,0.8,20,2,10,11,20,3,188,3,27,1
2963,1,3,1,1,4,3,9,0,0,27,11,57,5,4,0.8,20,1,11,11,11,3,228,3,27,1
3551,0,1,1,1,4,3,9,9,9,23,7,64,3,3,1.0,16,12,1,12,12,0,256,3,27,1
3588,4,0,4,1,1,5,19,23,7,9,9,64,3,0,0.0,4,11,2,12,22,0,256,20,380,1
3589,4,0,4,2,2,5,19,23,7,9,9,64,3,0,0.0,5,10,3,12,30,0,1024,20,380,1
3590,4,0,4,3,2,5,19,23,7,9,9,64,3,0,0.0,6,9,4,12,36,0,1536,20,380,1
