timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
11,0,4,1,1,4,3,9,6,6,23,7,2,1,1,1.0,8,66,1,66,66,0,8,3,27,1
23,0,3,1,1,4,3,9,0,0,23,7,1,4,4,1.0,20,65,2,66,130,0,4,3,27,1
50,4,0,4,1,1,5,17,23,7,6,6,2,1,0,0.0,4,64,3,66,192,0,8,20,340,1
51,4,0,4,2,2,5,17,23,7,6,6,2,1,0,0.0,5,63,4,66,252,0,32,20,340,1
52,4,0,4,3,2,5,17,23,7,6,6,2,1,0,0.0,6,62,5,66,310,0,48,20,340,1
53,4,0,4,4,2,5,17,23,7,6,6,2,1,0,0.0,7,61,6,66,366,0,64,20,340,1
57,4,0,4,5,3,5,17,23,7,6,6,2,1,0,0.0,11,60,7,66,420,0,120,20,340,1
72,4,0,4,1,1,5,18,23,7,0,0,1,4,0,0.0,4,59,8,66,472,0,4,20,360,1
73,4,0,4,2,2,5,18,23,7,0,0,1,4,0,0.0,5,58,9,66,522,0,16,20,360,1
74,4,0,4,3,2,5,18,23,7,0,0,1,4,0,0.0,6,57,10,66,570,0,24,20,360,1
75,4,0,4,4,2,5,18,23,7,0,0,1,4,0,0.0,7,56,11,66,616,0,32,20,360,1
79,4,0,4,5,3,5,18,23,7,0,0,1,4,0,0.0,11,55,12,66,660,0,60,20,360,1
200,0,4,2,1,4,3,9,22,6,23,7,5,1,1,1.0,8,54,13,66,702,0,40,6,54,1
234,0,4,2,1,4,3,9,22,6,23,7,6,1,1,1.0,8,53,14,66,742,0,48,6,54,1
236,4,0,3,1,4,3,9,23,7,22,6,5,1,0,0.0,4,52,15,66,780,0,60,9,81,1
237,4,0,4,1,1,5,19,23,7,6,6,5,1,0,0.0,5,51,16,66,816,0,20,20,380,1
238,4,0,4,2,2,5,19,23,7,6,6,5,1,0,0.0,6,50,17,66,850,0,80,20,380,1
239,4,0,4,3,2,5,19,23,7,6,6,5,1,0,0.0,7,49,18,66,882,0,120,20,380,1
240,4,0,4,4,2,5,19,23,7,6,6,5,1,0,0.0,8,48,19,66,912,0,160,20,380,1
244,4,0,4,5,3,5,19,23,7,6,6,5,1,0,0.0,12,47,20,66,940,0,300,20,380,1
270,4,0,4,1,1,5,20,23,7,0,0,6,4,0,0.0,4,46,21,66,966,0,24,20,400,1
271,4,0,4,2,2,5,20,23,7,0,0,6,4,0,0.0,5,45,22,66,990,0,96,20,400,1
272,4,0,3,1,4,3,10,23,7,22,6,6,1,0,0.0,6,44,23,66,1012,0,72,9,90,1
273,4,0,4,3,2,5,20,23,7,0,0,6,4,0,0.0,7,43,24,66,1032,0,144,20,400,1
274,4,0,4,4,2,5,20,23,7,0,0,6,4,0,0.0,8,42,25,66,1050,0,192,20,400,1
277,4,0,4,5,3,5,20,23,7,0,0,6,4,0,0.0,11,41,26,66,1066,0,360,20,400,1
287,0,4,1,1,4,3,9,6,6,23,7,7,1,1,1.0,8,40,27,66,1080,0,28,3,27,1
324,4,0,4,1,1,5,17,23,7,6,6,7,1,0,0.0,4,39,28,66,1092,0,28,20,340,1
325,4,0,4,2,2,5,17,23,7,6,6,7,1,0,0.0,5,38,29,66,1102,0,112,20,340,1
326,4,0,4,3,2,5,17,23,7,6,6,7,1,0,0.0,6,37,30,66,1110,0,168,20,340,1
327,4,0,4,4,2,5,17,23,7,6,6,7,1,0,0.0,7,36,31,66,1116,0,224,20,340,1
331,4,0,4,5,3,5,17,23,7,6,6,7,1,0,0.0,11,35,32,66,1120,0,420,20,340,1
344,0,3,1,1,4,3,9,0,0,23,7,8,4,4,1.0,20,34,33,66,1122,0,32,3,27,1
378,0,4,2,1,4,3,9,21,5,23,7,9,2,2,1.0,12,33,34,66,1122,0,72,6,54,1
380,4,0,4,1,1,5,18,23,7,0,0,8,4,0,0.0,4,32,35,66,1120,0,32,20,360,1
381,4,0,4,2,2,5,18,23,7,0,0,8,4,0,0.0,5,31,36,66,1116,0,128,20,360,1
382,4,0,4,3,2,5,18,23,7,0,0,8,4,0,0.0,6,30,37,66,1110,0,192,20,360,1
383,4,0,4,4,2,5,18,23,7,0,0,8,4,0,0.0,7,29,38,66,1102,0,256,20,360,1
387,4,0,4,5,3,5,18,23,7,0,0,8,4,0,0.0,11,28,39,66,1092,0,480,20,360,1
414,4,0,4,1,1,5,19,23,7,6,6,9,1,0,0.0,4,27,40,66,1080,0,36,20,380,1
