timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
1159,0,3,1,1,4,3,9,4,4,28,12,25,2,2,1.0,12,6,1,6,6,0,100,3,27,1
1167,2,0,2,1,4,3,9,28,12,27,11,25,4,0,0.0,4,5,2,6,10,0,200,6,54,1
1240,0,3,3,1,4,3,9,27,11,28,12,25,4,4,1.0,24,4,3,6,12,0,300,9,81,1
1246,0,3,1,1,4,3,9,0,0,28,12,26,3,3,1.0,16,3,4,6,12,0,104,3,27,1
1254,2,0,2,1,4,3,10,28,12,27,11,26,4,0,0.0,4,2,5,6,10,0,208,6,60,1
1322,0,3,3,1,4,3,9,27,11,28,12,26,4,4,1.0,20,1,6,6,6,0,312,9,81,1
2978,0,3,1,1,4,3,9,4,4,28,12,57,2,2,1.0,12,2,1,2,2,0,228,3,27,1
2986,2,0,2,1,4,3,11,28,12,27,11,57,4,0,0.0,4,1,2,2,2,0,456,6,66,1
3054,0,3,3,1,4,3,9,27,11,28,12,57,4,4,1.0,20,10,1,10,10,0,684,9,81,1
3162,0,3,1,1,4,3,9,0,0,28,12,58,3,3,1.0,16,9,2,10,18,0,232,3,27,1
3170,2,0,2,1,4,3,12,28,12,27,11,58,4,0,0.0,4,8,3,10,24,0,464,6,72,1
3240,0,3,3,1,4,3,9,27,11,28,12,58,4,4,1.0,20,7,4,10,28,0,696,9,81,1
3298,0,3,1,1,4,3,9,4,4,28,12,60,2,2,1.0,12,6,5,10,30,0,240,3,27,1
3306,2,0,2,1,4,3,9,28,12,27,11,60,4,0,0.0,4,5,6,10,30,0,480,6,54,1
3378,0,3,3,1,4,3,9,27,11,28,12,60,4,4,1.0,24,4,7,10,28,0,720,9,81,1
3493,0,3,1,1,4,3,9,0,0,28,12,63,3,3,1.0,16,3,8,10,24,0,252,3,27,1
3501,2,0,2,1,4,3,10,28,12,27,11,63,4,0,0.0,4,2,9,10,18,0,504,6,60,1
3570,0,3,3,1,4,3,9,27,11,28,12,63,4,4,1.0,20,1,10,10,10,0,756,9,81,1
6215,0,3,1,1,4,3,9,4,4,28,12,112,2,2,1.0,12,6,1,6,6,0,448,3,27,1
6223,2,0,2,1,4,3,11,28,12,27,11,112,4,0,0.0,4,5,2,6,10,0,896,6,66,1
6292,0,3,3,1,4,3,9,27,11,28,12,112,4,4,1.0,20,4,3,6,12,0,1344,9,81,1
6587,0,3,1,1,4,3,9,0,0,28,12,118,3,3,1.0,16,3,4,6,12,0,472,3,27,1
6595,2,0,2,1,4,3,12,28,12,27,11,118,4,0,0.0,4,2,5,6,10,0,944,6,72,1
6664,0,3,3,1,4,3,9,27,11,28,12,118,4,4,1.0,20,1,6,6,6,0,1416,9,81,1
11067,0,3,1,1,4,3,9,4,4,28,12,206,2,2,1.0,12,7,1,7,7,0,824,3,27,1
11075,2,0,2,1,4,3,9,28,12,27,11,206,4,0,0.0,4,6,2,7,12,0,1648,6,54,1
11144,0,3,3,1,4,3,9,27,11,28,12,206,4,4,1.0,20,5,3,7,15,0,2472,9,81,1
11624,3,2,7,1,4,3,9,30,14,4,4,217,4,2,0.5,12,4,4,7,16,6,6076,21,189,1
11684,0,3,1,1,4,3,9,0,0,28,12,220,3,3,1.0,16,3,5,7,15,0,880,3,27,1
11692,2,0,2,1,4,3,10,28,12,27,11,220,4,0,0.0,4,2,6,7,12,0,1760,6,60,1
11760,0,3,3,1,4,3,9,27,11,28,12,220,4,4,1.0,20,1,7,7,7,0,2640,9,81,1
12255,3,2,7,1,4,3,9,30,14,0,0,231,5,2,0.4,13,2,1,2,2,6,6468,21,189,1
12850,3,2,7,1,4,3,9,30,14,4,4,244,4,2,0.5,14,1,2,2,2,6,6832,21,189,1
13531,3,2,7,1,4,3,9,30,14,0,0,258,5,2,0.4,13,1,1,1,1,6,7224,21,189,1
19157,0,3,1,1,4,3,9,4,4,28,12,376,2,2,1.0,12,3,1,3,3,0,1504,3,27,1
19165,2,0,2,1,4,3,11,28,12,27,11,376,4,0,0.0,4,2,2,3,4,0,3008,6,66,1
