timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
795,3,4,2,1,4,3,9,30,14,27,11,25,2,1,0.5,8,3,1,3,3,12,200,6,54,0
822,3,4,2,1,4,3,9,30,14,27,11,26,2,1,0.5,8,2,2,3,4,12,208,6,54,0
871,3,4,2,1,4,3,9,30,14,27,11,27,2,1,0.5,8,1,3,3,3,12,216,6,54,0
1217,3,4,2,1,4,3,9,28,12,27,11,37,4,3,0.75,16,9,1,9,9,12,296,6,54,0
1231,3,4,2,1,4,3,9,28,12,27,11,38,4,3,0.75,16,8,2,9,16,12,304,6,54,0
1292,3,4,2,1,4,3,9,28,12,27,11,39,4,3,0.75,16,7,3,9,21,12,312,6,54,0
1440,3,4,2,1,4,3,9,29,13,27,11,43,3,2,0.6666666666666666,12,6,4,9,24,12,344,6,54,0
1447,3,4,2,1,4,3,9,29,13,27,11,44,3,2,0.6666666666666666,12,5,5,9,25,12,352,6,54,0
1525,3,4,2,1,4,3,9,29,13,27,11,45,3,2,0.6666666666666666,12,4,6,9,24,12,360,6,54,0
1657,3,4,2,1,4,3,9,30,14,27,11,49,2,1,0.5,8,3,7,9,21,12,392,6,54,0
1670,3,4,2,1,4,3,9,30,14,27,11,50,2,1,0.5,8,2,8,9,16,12,400,6,54,0
1761,3,4,2,1,4,3,9,30,14,27,11,51,2,1,0.5,8,1,9,9,9,12,408,6,54,0
3117,3,4,2,1,4,3,9,28,12,27,11,85,4,3,0.75,16,9,1,9,9,12,680,6,54,0
3122,3,4,2,1,4,3,10,28,12,27,11,86,4,3,0.75,16,8,2,9,16,12,688,6,60,0
3233,3,4,2,1,4,3,9,28,12,27,11,87,4,3,0.75,16,7,3,9,21,12,696,6,54,0
3444,3,4,2,1,4,3,9,28,12,27,11,90,4,3,0.75,16,6,4,9,24,12,720,6,54,0
3461,3,4,2,1,4,3,9,28,12,27,11,92,4,3,0.75,16,5,5,9,25,12,736,6,54,0
3550,3,4,2,1,4,3,9,29,13,27,11,93,3,2,0.6666666666666666,12,4,6,9,24,12,744,6,54,0
3557,3,4,2,1,4,3,9,29,13,27,11,95,3,2,0.6666666666666666,12,3,7,9,21,12,760,6,54,0
3563,3,4,2,1,4,3,9,28,12,27,11,94,4,3,0.75,16,2,8,9,16,12,752,6,54,0
