timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
735,3,4,2,1,4,3,9,30,14,27,11,17,2,1,0.5,8,2,1,2,2,12,136,6,54,1
837,3,4,2,1,4,3,9,30,14,27,11,18,2,1,0.5,8,1,2,2,2,12,144,6,54,1
1137,3,4,2,1,4,3,9,28,12,27,11,24,4,3,0.75,16,6,1,6,6,12,192,6,54,1
1258,3,4,2,1,4,3,9,28,12,27,11,26,4,3,0.75,16,5,2,6,10,12,208,6,54,1
1344,3,4,2,1,4,3,9,29,13,27,11,28,3,2,0.6666666666666666,12,4,3,6,12,12,224,6,54,1
1490,3,4,2,1,4,3,9,29,13,27,11,31,3,2,0.6666666666666666,12,3,4,6,12,12,248,6,54,1
1539,3,4,2,1,4,3,9,30,14,27,11,32,2,1,0.5,8,2,5,6,10,12,256,6,54,1
1723,3,4,2,1,4,3,9,30,14,27,11,35,2,1,0.5,8,1,6,6,6,12,280,6,54,1
2974,3,4,2,1,4,3,9,28,12,27,11,56,4,3,0.75,16,1,1,1,1,12,448,6,54,1
3199,3,4,2,1,4,3,9,28,12,27,11,59,4,3,0.75,16,8,1,8,8,12,472,6,54,1
3294,3,4,2,1,4,3,9,28,12,27,11,60,4,3,0.75,16,7,2,8,14,12,480,6,54,1
3392,3,4,2,1,4,3,9,29,13,27,11,61,3,2,0.6666666666666666,12,6,3,8,18,12,488,6,54,1
3529,3,4,2,1,4,3,9,28,12,27,11,63,4,3,0.75,16,5,4,8,20,12,504,6,54,1
3645,3,4,2,1,4,3,9,29,13,27,11,65,3,2,0.6666666666666666,12,4,5,8,20,12,520,6,54,1
3910,3,4,2,1,4,3,9,29,13,27,11,69,3,2,0.6666666666666666,12,3,6,8,18,12,552,6,54,1
3991,0,3,1,1,4,3,9,6,6,31,15,71,3,3,1.0,16,2,7,8,14,0,284,3,27,1
3999,3,0,2,1,4,3,9,31,15,27,11,71,1,0,0.0,4,1,8,8,8,0,568,6,54,1
4046,0,3,3,1,4,3,9,27,11,31,15,71,1,1,1.0,8,10,1,10,10,0,852,9,81,1
4113,3,4,2,1,4,3,9,29,13,27,11,73,3,2,0.6666666666666666,12,9,2,10,18,12,584,6,54,1
4184,3,4,2,1,4,3,9,29,13,27,11,74,3,2,0.6666666666666666,12,8,3,10,24,12,592,6,54,1
4208,3,4,2,1,4,3,9,29,13,27,11,75,3,2,0.6666666666666666,12,7,4,10,28,12,600,6,54,1
