timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
1165,2,4,2,1,4,3,9,28,12,27,11,25,4,1,0.25,8,8,1,8,8,8,200,6,54,1
1260,2,4,2,1,4,3,9,28,12,27,11,26,4,1,0.25,8,7,2,8,14,8,208,6,54,1
1350,0,3,1,1,4,3,9,9,9,29,13,28,1,1,1.0,8,6,3,8,18,0,112,3,27,1
1358,2,0,2,1,4,3,9,29,13,27,11,28,3,0,0.0,4,5,4,8,20,0,224,6,54,1
1420,0,3,3,1,4,3,9,27,11,29,13,28,3,3,1.0,16,4,5,8,20,0,336,9,81,1
1489,0,3,1,1,4,3,9,0,0,29,13,31,4,4,1.0,20,3,6,8,18,0,124,3,27,1
1497,2,0,2,1,4,3,10,29,13,27,11,31,3,0,0.0,4,2,7,8,14,0,248,6,60,1
1561,0,3,3,1,4,3,9,27,11,29,13,31,3,3,1.0,19,1,8,8,8,0,372,9,81,1
2954,2,4,2,1,4,3,9,28,12,27,11,56,4,1,0.25,8,1,1,1,1,8,448,6,54,1
3178,2,4,2,1,4,3,9,28,12,27,11,59,4,1,0.25,8,12,1,12,12,8,472,6,54,1
3274,2,4,2,1,4,3,9,28,12,27,11,60,4,1,0.25,8,11,2,12,22,8,480,6,54,1
3356,0,3,1,1,4,3,9,9,9,29,13,61,1,1,1.0,8,10,3,12,30,0,244,3,27,1
3364,2,0,2,1,4,3,11,29,13,27,11,61,3,0,0.0,4,9,4,12,36,0,488,6,66,1
3424,0,3,3,1,4,3,9,27,11,29,13,61,3,3,1.0,16,8,5,12,40,0,732,9,81,1
3507,2,4,2,1,4,3,9,28,12,27,11,63,4,1,0.25,8,7,6,12,42,8,504,6,54,1
3615,0,3,1,1,4,3,9,0,0,29,13,65,4,4,1.0,20,6,7,12,42,0,260,3,27,1
3623,2,0,2,1,4,3,12,29,13,27,11,65,3,0,0.0,4,5,8,12,40,0,520,6,72,1
3687,0,3,3,1,4,3,9,27,11,29,13,65,3,3,1.0,19,4,9,12,36,0,780,9,81,1
3848,0,3,1,1,4,3,9,9,9,29,13,69,1,1,1.0,8,3,10,12,30,0,276,3,27,1
3856,2,0,2,1,4,3,9,29,13,27,11,69,3,0,0.0,4,2,11,12,22,0,552,6,54,1
3916,0,3,3,1,4,3,9,27,11,29,13,69,3,3,1.0,16,1,12,12,12,0,828,9,81,1
4041,0,3,1,1,4,3,9,9,9,29,13,72,1,1,1.0,8,15,1,15,15,0,288,3,27,1
4049,2,0,2,1,4,3,10,29,13,27,11,72,3,0,0.0,4,14,2,15,28,0,576,6,60,1
4113,0,3,3,1,4,3,9,27,11,29,13,72,3,3,1.0,19,13,3,15,39,0,864,9,81,1
4128,0,3,1,1,4,3,9,9,9,29,13,74,1,1,1.0,8,12,4,15,48,0,296,3,27,1
4136,2,0,2,1,4,3,11,29,13,27,11,74,3,0,0.0,4,11,5,15,55,0,592,6,66,1
4154,0,3,1,1,4,3,9,0,0,29,13,75,4,4,1.0,20,10,6,15,60,0,300,3,27,1
4162,2,0,2,1,4,3,12,29,13,27,11,75,3,0,0.0,4,9,7,15,63,0,600,6,72,1
4196,0,3,3,1,4,3,9,27,11,29,13,74,3,3,1.0,16,8,8,15,64,0,888,9,81,1
4222,0,3,3,1,4,3,9,27,11,29,13,75,3,3,1.0,16,7,9,15,63,0,900,9,81,1
4394,0,3,1,1,4,3,9,0,0,29,13,79,4,4,1.0,20,6,10,15,60,0,316,3,27,1
4402,2,0,2,1,4,3,9,29,13,27,11,79,3,0,0.0,4,5,11,15,55,0,632,6,54,1
4462,0,3,3,1,4,3,9,27,11,29,13,79,3,3,1.0,16,4,12,15,48,0,948,9,81,1
4505,0,3,1,1,4,3,9,0,0,29,13,81,4,4,1.0,20,3,13,15,39,0,324,3,27,1
4513,2,0,2,1,4,3,10,29,13,27,11,81,3,0,0.0,4,2,14,15,28,0,648,6,60,1
4574,0,3,3,1,4,3,9,27,11,29,13,81,3,3,1.0,16,1,15,15,15,0,972,9,81,1
6074,2,4,2,1,4,3,9,28,12,27,11,110,4,1,0.25,8,2,1,2,2,8,880,6,54,1
6599,2,4,2,1,4,3,9,28,12,27,11,120,4,1,0.25,8,1,2,2,2,8,960,6,54,1
7089,0,3,1,1,4,3,9,9,9,29,13,127,1,1,1.0,8,6,1,6,6,0,508,3,27,1
7097,2,0,2,1,4,3,11,29,13,27,11,127,3,0,0.0,4,5,2,6,10,0,1016,6,66,1
7158,0,3,3,1,4,3,9,27,11,29,13,127,3,3,1.0,16,4,3,6,12,0,1524,9,81,1
7637,0,3,1,1,4,3,9,0,0,29,13,137,4,4,1.0,20,3,4,6,12,0,548,3,27,1
7645,2,0,2,1,4,3,12,29,13,27,11,137,3,0,0.0,4,2,5,6,10,0,1096,6,72,1
7710,0,3,3,1,4,3,9,27,11,29,13,137,3,3,1.0,20,1,6,6,6,0,1644,9,81,1
10953,2,4,2,1,4,3,9,28,12,27,11,205,4,1,0.25,8,1,1,1,1,8,1640,6,54,1
11478,3,2,7,1,4,3,9,30,14,9,9,215,2,1,0.5,8,2,1,2,2,6,6020,21,189,1
11681,2,4,2,1,4,3,9,28,12,27,11,222,4,1,0.25,8,1,2,2,2,8,1776,6,54,1
12237,4,2,7,1,4,3,9,30,14,0,0,232,5,1,0.2,9,2,1,2,2,8,6496,21,189,1
12678,3,2,7,1,4,3,9,30,14,9,9,242,2,1,0.5,10,1,2,2,2,6,6776,21,189,1
13519,4,2,7,1,4,3,9,30,14,0,0,260,5,1,0.2,9,1,1,1,1,8,7280,21,189,1
17759,0,3,1,1,4,3,9,9,9,29,13,354,1,1,1.0,8,3,1,3,3,0,1416,3,27,1
17767,2,0,2,1,4,3,9,29,13,27,11,354,3,0,0.0,4,2,2,3,4,0,2832,6,54,1
17828,0,3,3,1,4,3,9,27,11,29,13,354,3,3,1.0,16,1,3,3,3,0,4248,9,81,1
18825,0,3,1,1,4,3,9,0,0,29,13,372,4,4,1.0,20,3,1,3,3,0,1488,3,27,1
18833,2,0,2,1,4,3,10,29,13,27,11,372,3,0,0.0,4,2,2,3,4,0,2976,6,60,1
18894,0,3,3,1,4,3,9,27,11,29,13,372,3,3,1.0,16,1,3,3,3,0,4464,9,81,1
19001,2,4,2,1,4,3,9,28,12,27,11,375,4,1,0.25,8,4,1,4,4,8,3000,6,54,1
19158,0,3,1,1,4,3,9,9,9,29,13,377,1,1,1.0,8,3,2,4,6,0,1508,3,27,1
19166,2,0,2,1,4,3,11,29,13,27,11,377,3,0,0.0,4,2,3,4,6,0,3016,6,66,1
19228,0,3,3,1,4,3,9,27,11,29,13,377,3,3,1.0,16,1,4,4,4,0,4524,9,81,1
20158,2,4,2,1,4,3,9,28,12,27,11,388,4,1,0.25,8,4,1,4,4,8,3104,6,54,1
20338,0,3,1,1,4,3,9,0,0,29,13,390,4,4,1.0,20,3,2,4,6,0,1560,3,27,1
20346,2,0,2,1,4,3,12,29,13,27,11,390,3,0,0.0,4,2,3,4,6,0,3120,6,72,1
20406,0,3,3,1,4,3,9,27,11,29,13,390,3,3,1.0,16,1,4,4,4,0,4680,9,81,1
21675,2,4,2,1,4,3,9,28,12,27,11,407,4,1,0.25,8,4,1,4,4,8,3256,6,54,1
21833,0,3,1,1,4,3,9,9,9,29,13,409,1,1,1.0,8,3,2,4,6,0,1636,3,27,1
21841,2,0,2,1,4,3,9,29,13,27,11,409,3,0,0.0,4,2,3,4,6,0,3272,6,54,1
21902,0,3,3,1,4,3,9,27,11,29,13,409,3,3,1.0,16,1,4,4,4,0,4908,9,81,1
22966,2,4,2,1,4,3,9,28,12,27,11,425,4,1,0.25,8,1,1,1,1,8,3400,6,54,1
23147,0,3,1,1,4,3,9,0,0,29,13,428,4,4,1.0,20,3,1,3,3,0,1712,3,27,1
23155,2,0,2,1,4,3,10,29,13,27,11,428,3,0,0.0,4,2,2,3,4,0,3424,6,60,1
23219,0,3,3,1,4,3,9,27,11,29,13,428,3,3,1.0,19,1,3,3,3,0,5136,9,81,1
25379,2,4,2,1,4,3,9,28,12,27,11,471,4,1,0.25,8,16,1,16,16,8,3768,6,54,1
25556,0,3,5,1,1,3,9,9,9,29,13,474,1,1,1.0,8,15,2,16,30,0,2370,15,135,1
25563,0,3,5,2,2,3,9,9,9,29,13,474,1,1,1.0,15,14,3,16,42,0,9480,15,135,1
25570,0,3,5,3,2,3,9,9,9,29,13,474,1,1,1.0,22,13,4,16,52,0,14220,15,135,1
25577,0,3,5,4,2,3,9,9,9,29,13,474,1,1,1.0,29,12,5,16,60,0,18960,15,135,1
25584,0,3,5,5,3,3,9,9,9,29,13,474,1,1,1.0,36,11,6,16,66,0,35550,15,135,1
25585,0,3,1,1,4,3,10,9,9,29,13,476,1,1,1.0,36,10,7,16,70,0,1904,3,30,1
25592,2,0,6,1,1,3,11,29,13,27,11,474,3,0,0.0,4,9,8,16,72,0,2844,18,198,1
25599,2,0,6,2,2,3,11,29,13,27,11,474,3,0,0.0,11,8,9,16,72,0,11376,18,198,1
