timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
15,2,4,1,1,4,3,9,0,0,23,7,1,4,2,0.5,12,6,1,6,6,8,4,3,27,0
226,1,4,1,1,4,3,9,0,0,22,6,8,3,2,0.6666666666666666,12,5,2,6,10,4,32,3,27,0
344,2,4,1,1,4,3,9,0,0,23,7,11,4,2,0.5,12,4,3,6,12,8,44,3,27,0
632,2,4,1,1,4,3,9,0,0,23,7,20,4,2,0.5,12,3,4,6,12,8,80,3,27,0
820,1,4,1,1,4,3,9,0,0,30,14,26,5,2,0.4,12,2,5,6,10,4,104,3,27,0
934,2,4,1,1,4,3,9,0,0,27,11,29,5,2,0.4,12,1,6,6,6,8,116,3,27,0
1373,1,4,1,1,4,3,9,0,0,26,10,42,4,2,0.5,12,3,1,3,3,4,168,3,27,0
1708,1,4,1,1,4,3,9,0,0,30,14,51,5,2,0.4,12,2,2,3,4,4,204,3,27,0
1987,4,2,2,1,4,3,9,19,3,20,4,59,4,1,0.25,8,1,3,3,3,8,472,6,54,0
2028,1,4,1,1,4,3,9,0,0,22,6,60,3,2,0.6666666666666666,12,8,1,8,8,4,240,3,27,0
2138,2,4,1,1,4,3,9,0,0,19,3,63,3,2,0.6666666666666666,12,7,2,8,14,8,252,3,27,0
2154,4,2,2,1,4,3,9,19,3,20,4,63,4,1,0.25,8,6,3,8,18,8,504,6,54,0
2221,4,2,2,1,4,3,9,19,3,20,4,65,4,1,0.25,8,5,4,8,20,8,520,6,54,0
2340,2,4,1,1,4,3,9,0,0,27,11,69,5,2,0.4,12,4,5,8,20,8,276,3,27,0
2542,1,4,1,1,4,3,9,0,0,26,10,74,4,2,0.5,12,3,6,8,18,4,296,3,27,0
2650,1,4,1,1,4,3,9,0,0,26,10,78,4,2,0.5,12,2,7,8,14,4,312,3,27,0
2946,2,4,1,1,4,3,9,0,0,27,11,83,5,2,0.4,12,1,8,8,8,8,332,3,27,0
3171,0,1,1,1,4,3,9,9,9,18,2,87,3,3,1.0,16,10,1,10,10,0,348,3,27,0
3179,4,0,2,1,4,3,9,18,2,20,4,87,3,0,0.0,4,9,2,10,18,0,696,6,54,0
3241,0,1,3,1,4,3,9,20,4,18,2,87,3,3,1.0,17,8,3,10,24,0,1044,9,81,0
3383,0,4,1,1,4,3,9,0,0,18,2,91,2,2,1.0,12,7,4,10,28,0,364,3,27,0
3391,4,0,2,1,4,3,10,18,2,20,4,91,3,0,0.0,4,6,5,10,30,0,728,6,60,0
3448,0,1,1,1,4,3,9,12,12,18,2,92,5,5,1.0,24,5,6,10,30,0,368,3,27,0
3456,0,1,3,1,4,3,9,20,4,18,2,91,3,3,1.0,20,4,7,10,28,0,1092,9,81,0
3456,4,0,2,1,4,3,11,18,2,20,4,92,3,0,0.0,4,3,8,10,24,0,736,6,66,0
3516,0,1,3,1,4,3,9,20,4,18,2,92,3,3,1.0,16,2,9,10,18,0,1104,9,81,0
3807,2,4,1,1,4,3,9,0,0,23,7,100,4,2,0.5,12,1,10,10,10,8,400,3,27,0
4261,2,4,1,1,4,3,9,0,0,31,15,112,6,2,0.3333333333333333,12,1,1,1,1,8,448,3,27,0
5039,1,4,1,1,4,3,9,0,0,30,14,131,5,2,0.4,12,6,1,6,6,4,524,3,27,0
5170,2,4,1,1,4,3,9,0,0,23,7,135,4,2,0.5,12,5,2,6,10,8,540,3,27,0
5361,1,4,1,1,4,3,9,0,0,22,6,141,3,2,0.6666666666666666,12,4,3,6,12,4,564,3,27,0
5748,1,4,1,1,4,3,9,0,0,26,10,153,4,2,0.5,12,3,4,6,12,4,612,3,27,0
5855,2,4,1,1,4,3,9,0,0,27,11,156,5,2,0.4,12,2,5,6,10,8,624,3,27,0
5969,1,4,1,1,4,3,9,0,0,26,10,160,4,2,0.5,12,1,6,6,6,4,640,3,27,0
