timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
128,2,4,4,1,1,5,17,24,8,7,7,4,4,1,0.25,8,34,1,34,34,8,16,20,340,0
129,2,4,4,2,2,5,17,24,8,7,7,4,4,1,0.25,9,33,2,34,66,8,64,20,340,0
130,2,4,4,3,2,5,17,24,8,7,7,4,4,1,0.25,10,32,3,34,96,8,96,20,340,0
131,2,4,4,4,2,5,17,24,8,7,7,4,4,1,0.25,11,31,4,34,124,8,128,20,340,0
135,2,4,4,5,3,5,17,24,8,7,7,4,4,1,0.25,15,30,5,34,150,8,240,20,340,0
841,4,2,2,1,4,3,9,27,11,24,8,27,3,2,0.6666666666666666,12,29,6,34,174,8,216,6,54,0
844,4,2,4,1,1,5,17,27,11,4,4,26,4,2,0.5,12,28,7,34,196,8,104,20,340,0
847,4,2,4,2,2,5,17,27,11,4,4,26,4,2,0.5,15,27,8,34,216,8,416,20,340,0
848,4,2,4,3,2,5,17,27,11,4,4,26,4,2,0.5,16,26,9,34,234,8,624,20,340,0
849,4,2,4,4,2,5,17,27,11,4,4,26,4,2,0.5,17,25,10,34,250,8,832,20,340,0
851,4,2,4,5,3,5,17,27,11,4,4,26,4,2,0.5,19,24,11,34,264,8,1560,20,340,0
886,2,4,4,1,1,5,17,24,8,7,7,27,4,1,0.25,8,23,12,34,276,8,108,20,340,0
887,2,4,4,2,2,5,17,24,8,7,7,27,4,1,0.25,9,22,13,34,286,8,432,20,340,0
888,2,4,3,1,4,3,9,24,8,27,11,27,3,1,0.3333333333333333,10,21,14,34,294,8,324,9,81,0
889,2,4,4,3,2,5,17,24,8,7,7,27,4,1,0.25,11,20,15,34,300,8,648,20,340,0
890,2,4,4,4,2,5,17,24,8,7,7,27,4,1,0.25,12,19,16,34,304,8,864,20,340,0
893,2,4,4,5,3,5,17,24,8,7,7,27,4,1,0.25,15,18,17,34,306,8,1620,20,340,0
906,4,2,2,1,4,3,9,27,11,24,8,29,3,2,0.6666666666666666,12,17,18,34,306,8,232,6,54,0
907,4,2,4,1,1,5,17,27,11,0,0,28,5,2,0.4,13,16,19,34,304,8,112,20,340,0
908,4,2,4,2,2,5,17,27,11,0,0,28,5,2,0.4,14,15,20,34,300,8,448,20,340,0
909,4,2,4,3,2,5,17,27,11,0,0,28,5,2,0.4,15,14,21,34,294,8,672,20,340,0
910,4,2,4,4,2,5,17,27,11,0,0,28,5,2,0.4,16,13,22,34,286,8,896,20,340,0
914,4,2,4,5,3,5,17,27,11,0,0,28,5,2,0.4,20,12,23,34,276,8,1680,20,340,0
936,0,3,1,1,4,3,9,7,7,25,9,30,3,3,1.0,16,11,24,34,264,0,120,3,27,0
944,4,0,2,1,4,3,9,25,9,24,8,30,1,0,0.0,4,10,25,34,250,0,240,6,54,0
954,2,4,3,1,4,3,9,24,8,27,11,29,3,1,0.3333333333333333,12,9,26,34,234,8,348,9,81,0
977,4,2,2,1,4,3,9,27,11,24,8,31,3,2,0.6666666666666666,12,8,27,34,216,8,248,6,54,0
984,0,3,1,1,4,3,9,4,4,25,9,32,2,2,1.0,12,7,28,34,196,0,128,3,27,0
992,0,4,3,1,4,3,9,24,8,25,9,30,1,1,1.0,8,6,29,34,174,0,360,9,81,0
992,4,0,2,1,4,3,10,25,9,24,8,32,1,0,0.0,4,5,30,34,150,0,256,6,60,0
993,2,4,4,1,1,5,17,24,8,7,7,30,4,1,0.25,9,4,31,34,124,8,120,20,340,0
994,2,4,4,2,2,5,17,24,8,7,7,30,4,1,0.25,10,3,32,34,96,8,480,20,340,0
995,2,4,4,3,2,5,17,24,8,7,7,30,4,1,0.25,11,2,33,34,66,8,720,20,340,0
