timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
114,3,2,1,1,4,3,9,15,15,24,8,5,4,3,0.75,16,1,1,1,1,6,20,3,27,0
1138,3,2,1,1,4,3,9,15,15,20,4,35,5,3,0.6,16,11,1,11,11,6,140,3,27,0
1161,0,3,1,1,4,3,9,11,11,28,12,36,4,4,1.0,20,10,2,11,20,0,144,3,27,0
1169,2,0,2,1,4,3,9,28,12,27,11,36,4,0,0.0,4,9,3,11,27,0,288,6,54,0
1242,0,3,3,1,4,3,9,27,11,28,12,36,4,4,1.0,24,8,4,11,32,0,432,9,81,0
1247,0,2,1,1,4,3,9,15,15,28,12,38,3,3,1.0,16,7,5,11,35,0,152,3,27,0
1255,2,0,2,1,4,3,10,28,12,27,11,38,4,0,0.0,4,6,6,11,36,0,304,6,60,0
1276,0,3,1,1,4,3,9,0,0,28,12,40,3,3,1.0,16,5,7,11,35,0,160,3,27,0
1284,2,0,2,1,4,3,11,28,12,27,11,40,4,0,0.0,4,4,8,11,32,0,320,6,66,0
1328,0,3,3,1,4,3,9,27,11,28,12,38,4,4,1.0,20,3,9,11,27,0,456,9,81,0
1352,0,3,3,1,4,3,9,27,11,28,12,40,4,4,1.0,20,2,10,11,20,0,480,9,81,0
1767,3,2,1,1,4,3,9,15,15,20,4,54,5,3,0.6,16,1,11,11,11,6,216,3,27,0
2495,3,2,1,1,4,3,9,15,15,16,0,72,6,3,0.5,16,1,1,1,1,6,288,3,27,0
3011,0,3,1,1,4,3,9,11,11,28,12,84,4,4,1.0,20,19,1,19,19,0,336,3,27,0
3019,2,0,2,1,4,3,12,28,12,27,11,84,4,0,0.0,4,18,2,19,36,0,672,6,72,0
3092,0,3,3,1,4,3,9,27,11,28,12,84,4,4,1.0,24,17,3,19,51,0,1008,9,81,0
