timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,packet_max_index,port_index,cache_coherence_flit_index,flit_index,traversal_index,cache_coherence_vnet_index,vnet_vc_index,vnet_vc_cc_index,target
1197,0,3,1,1,4,3,9,1,1,28,12,37,5,5,1.0,20,1,1,1,1,1,0,1,4,148,3,27,9,1
1205,2,0,2,1,4,3,9,28,12,27,11,37,4,0,0.0,4,1,1,1,1,1,0,2,8,296,6,27,18,1
1211,0,3,1,1,4,3,9,9,9,28,12,38,2,2,1.0,12,1,1,1,1,1,0,1,4,152,3,27,9,1
1219,2,0,2,1,4,3,10,28,12,27,11,38,4,0,0.0,4,1,1,1,1,1,0,2,8,304,6,30,18,1
1272,0,3,1,1,4,3,9,0,0,28,12,39,3,3,1.0,16,1,1,1,1,1,0,1,4,156,3,27,9,1
1278,0,3,3,1,4,3,9,27,11,28,12,37,4,4,1.0,24,1,1,1,1,1,0,3,12,444,9,27,27,1
1280,2,0,2,1,4,3,11,28,12,27,11,39,4,0,0.0,4,1,1,1,1,1,0,2,8,312,6,33,18,1
1296,0,3,3,1,4,3,9,27,11,28,12,38,4,4,1.0,20,1,1,1,1,1,0,3,12,456,9,27,27,1
1348,0,3,3,1,4,3,9,27,11,28,12,39,4,4,1.0,20,1,1,1,1,1,0,3,12,468,9,27,27,1
3097,0,3,1,1,4,3,9,1,1,28,12,85,5,5,1.0,20,1,1,1,1,1,0,1,4,340,3,27,9,1
3102,0,3,1,1,4,3,10,9,9,28,12,86,2,2,1.0,12,1,1,1,1,1,0,1,4,344,3,30,9,1
3105,2,0,2,1,4,3,12,28,12,27,11,85,4,0,0.0,4,1,1,1,1,1,0,2,8,680,6,36,18,1
3110,2,0,2,1,4,3,9,28,12,27,11,86,4,0,0.0,4,1,1,1,1,1,0,2,8,688,6,27,18,1
3177,0,3,3,1,4,3,9,27,11,28,12,85,4,4,1.0,23,1,1,1,1,1,0,3,12,1020,9,27,27,1
3196,0,3,3,1,4,3,9,27,11,28,12,86,4,4,1.0,20,1,1,1,1,1,0,3,12,1032,9,27,27,1
3213,0,3,1,1,4,3,9,0,0,28,12,87,3,3,1.0,16,1,1,1,1,1,0,1,4,348,3,27,9,1
3221,2,0,2,1,4,3,10,28,12,27,11,87,4,0,0.0,4,1,1,1,1,1,0,2,8,696,6,30,18,1
3290,0,3,3,1,4,3,9,27,11,28,12,87,4,4,1.0,20,1,1,1,1,1,0,3,12,1044,9,27,27,1
3424,0,3,1,1,4,3,9,1,1,28,12,90,5,5,1.0,20,1,1,1,1,1,0,1,4,360,3,27,9,1
3432,2,0,2,1,4,3,11,28,12,27,11,90,4,0,0.0,4,1,1,1,1,1,0,2,8,720,6,33,18,1
3441,0,3,1,1,4,3,9,9,9,28,12,92,2,2,1.0,12,1,1,1,1,1,0,1,4,368,3,27,9,1
3449,2,0,2,1,4,3,12,28,12,27,11,92,4,0,0.0,4,1,1,1,1,1,0,2,8,736,6,36,18,1
3504,0,3,3,1,4,3,9,27,11,28,12,90,4,4,1.0,24,1,1,1,1,1,0,3,12,1080,9,27,27,1
3522,0,3,3,1,4,3,9,27,11,28,12,92,4,4,1.0,20,1,1,1,1,1,0,3,12,1104,9,27,27,1
3543,0,3,1,1,4,3,9,0,0,28,12,94,3,3,1.0,16,1,1,1,1,1,0,1,4,376,3,27,9,1
3551,2,0,2,1,4,3,9,28,12,27,11,94,4,0,0.0,4,1,1,1,1,1,0,2,8,752,6,27,18,1
3620,0,3,3,1,4,3,9,27,11,28,12,94,4,4,1.0,20,1,1,1,1,1,0,3,12,1128,9,27,27,1
6467,0,3,1,1,4,3,9,1,1,28,12,171,5,5,1.0,20,1,1,1,1,1,0,1,4,684,3,27,9,1
6475,2,0,2,1,4,3,10,28,12,27,11,171,4,0,0.0,4,1,1,1,1,1,0,2,8,1368,6,30,18,1
6481,0,3,1,1,4,3,9,9,9,28,12,172,2,2,1.0,12,1,1,1,1,1,0,1,4,688,3,27,9,1
6489,2,0,2,1,4,3,11,28,12,27,11,172,4,0,0.0,4,1,1,1,1,1,0,2,8,1376,6,33,18,1
6545,0,3,3,1,4,3,9,27,11,28,12,171,4,4,1.0,21,1,1,1,1,1,0,3,12,2052,9,27,27,1
6566,0,3,3,1,4,3,9,27,11,28,12,172,4,4,1.0,20,1,1,1,1,1,0,3,12,2064,9,27,27,1
6650,0,3,1,1,4,3,9,0,0,28,12,176,3,3,1.0,16,1,1,1,1,1,0,1,4,704,3,27,9,1
6658,2,0,2,1,4,3,12,28,12,27,11,176,4,0,0.0,4,1,1,1,1,1,0,2,8,1408,6,36,18,1
6726,0,3,3,1,4,3,9,27,11,28,12,176,4,4,1.0,20,1,1,1,1,1,0,3,12,2112,9,27,27,1
11542,0,3,1,1,4,3,9,1,1,28,12,316,5,5,1.0,20,1,1,1,1,1,0,1,4,1264,3,27,9,1
11550,2,0,2,1,4,3,9,28,12,27,11,316,4,0,0.0,4,1,1,1,1,1,0,2,8,2528,6,27,18,1
