timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,packet_max_index,port_index,cache_coherence_flit_index,flit_index,traversal_index,cache_coherence_vnet_index,vnet_vc_index,vnet_vc_cc_index,target
11,2,4,1,1,4,3,9,5,5,23,7,2,2,1,0.5,8,11,1,11,11,121,8,1,4,8,3,27,9,1
58,4,2,4,1,1,5,17,23,7,5,5,2,2,1,0.5,8,10,2,11,20,220,8,4,4,8,20,85,100,1
59,4,2,4,2,2,5,17,23,7,5,5,2,2,1,0.5,9,9,3,11,27,297,8,8,16,32,20,85,100,1
60,4,2,4,3,2,5,17,23,7,5,5,2,2,1,0.5,10,8,4,11,32,352,8,12,24,48,20,85,100,1
61,4,2,4,4,2,5,17,23,7,5,5,2,2,1,0.5,11,7,5,11,35,385,8,16,32,64,20,85,100,1
65,4,2,4,5,3,5,17,23,7,5,5,2,2,1,0.5,15,6,6,11,36,396,8,20,60,120,20,85,100,1
80,4,2,4,1,1,5,17,23,7,0,0,1,4,1,0.25,8,5,7,11,35,385,8,4,4,4,20,85,100,1
81,4,2,4,2,2,5,17,23,7,0,0,1,4,1,0.25,9,4,8,11,32,352,8,8,16,16,20,85,100,1
82,4,2,4,3,2,5,17,23,7,0,0,1,4,1,0.25,10,3,9,11,27,297,8,12,24,24,20,85,100,1
83,4,2,4,4,2,5,17,23,7,0,0,1,4,1,0.25,11,2,10,11,20,220,8,16,32,32,20,85,100,1
87,4,2,4,5,3,5,17,23,7,0,0,1,4,1,0.25,15,1,11,11,11,121,8,20,60,60,20,85,100,1
192,0,4,1,1,4,3,9,5,5,22,6,5,1,1,1.0,8,1,1,1,1,1,0,1,4,20,3,27,9,1
200,2,0,2,1,4,3,9,22,6,23,7,5,1,0,0.0,4,16,1,16,16,256,0,2,8,40,6,27,18,1
226,0,3,1,1,4,3,9,0,0,22,6,6,3,3,1.0,16,15,2,16,30,480,0,1,4,24,3,27,9,1
234,2,0,2,1,4,3,10,22,6,23,7,6,1,0,0.0,4,14,3,16,42,672,0,2,8,48,6,30,18,1
244,0,2,3,1,4,3,9,23,7,22,6,5,1,1,1.0,8,13,4,16,52,832,0,3,12,60,9,27,27,1
245,4,2,4,1,1,5,17,23,7,5,5,5,2,1,0.5,9,12,5,16,60,960,8,4,4,20,20,85,100,1
246,4,2,4,2,2,5,17,23,7,5,5,5,2,1,0.5,10,11,6,16,66,1056,8,8,16,80,20,85,100,1
247,4,2,4,3,2,5,17,23,7,5,5,5,2,1,0.5,11,10,7,16,70,1120,8,12,24,120,20,85,100,1
248,4,2,4,4,2,5,17,23,7,5,5,5,2,1,0.5,12,9,8,16,72,1152,8,16,32,160,20,85,100,1
252,4,2,4,5,3,5,17,23,7,5,5,5,2,1,0.5,16,8,9,16,72,1152,8,20,60,300,20,85,100,1
278,4,2,4,1,1,5,17,23,7,0,0,6,4,1,0.25,8,7,10,16,70,1120,8,4,4,24,20,85,100,1
279,4,2,4,2,2,5,17,23,7,0,0,6,4,1,0.25,9,6,11,16,66,1056,8,8,16,96,20,85,100,1
280,0,2,3,1,4,3,9,23,7,22,6,6,1,1,1.0,10,5,12,16,60,960,0,3,12,72,9,27,27,1
281,4,2,4,3,2,5,17,23,7,0,0,6,4,1,0.25,11,4,13,16,52,832,8,12,24,144,20,85,100,1
282,4,2,4,4,2,5,17,23,7,0,0,6,4,1,0.25,12,3,14,16,42,672,8,16,32,192,20,85,100,1
285,4,2,4,5,3,5,17,23,7,0,0,6,4,1,0.25,15,2,15,16,30,480,8,20,60,360,20,85,100,1
295,2,4,1,1,4,3,9,5,5,23,7,7,2,1,0.5,8,1,16,16,16,256,8,1,4,28,3,27,9,1
340,4,2,4,1,1,5,17,23,7,5,5,7,2,1,0.5,8,11,1,11,11,121,8,4,4,28,20,85,100,1
341,4,2,4,2,2,5,17,23,7,5,5,7,2,1,0.5,9,10,2,11,20,220,8,8,16,112,20,85,100,1
342,4,2,4,3,2,5,17,23,7,5,5,7,2,1,0.5,10,9,3,11,27,297,8,12,24,168,20,85,100,1
343,4,2,4,4,2,5,17,23,7,5,5,7,2,1,0.5,11,8,4,11,32,352,8,16,32,224,20,85,100,1
347,4,2,4,5,3,5,17,23,7,5,5,7,2,1,0.5,15,7,5,11,35,385,8,20,60,420,20,85,100,1
386,2,4,2,1,4,3,9,21,5,23,7,9,2,1,0.5,8,6,6,11,36,396,8,2,8,72,6,27,18,1
