timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,packet_max_index,port_index,cache_coherence_flit_index,flit_index,traversal_index,cache_coherence_vnet_index,vnet_vc_index,vnet_vc_cc_index,target
58,1,2,4,1,1,5,17,23,7,10,10,2,2,1,0.5,8,10,1,10,10,100,2,4,4,8,20,85,100,1
59,1,2,4,2,2,5,17,23,7,10,10,2,2,1,0.5,9,9,2,10,18,180,2,8,16,32,20,85,100,1
60,1,2,4,3,2,5,17,23,7,10,10,2,2,1,0.5,10,8,3,10,24,240,2,12,24,48,20,85,100,1
61,1,2,4,4,2,5,17,23,7,10,10,2,2,1,0.5,11,7,4,10,28,280,2,16,32,64,20,85,100,1
65,1,2,4,5,3,5,17,23,7,10,10,2,2,1,0.5,15,6,5,10,30,300,2,20,60,120,20,85,100,1
80,4,2,4,1,1,5,17,23,7,0,0,1,4,1,0.25,8,5,6,10,30,300,8,4,4,4,20,85,100,1
81,4,2,4,2,2,5,17,23,7,0,0,1,4,1,0.25,9,4,7,10,28,280,8,8,16,16,20,85,100,1
82,4,2,4,3,2,5,17,23,7,0,0,1,4,1,0.25,10,3,8,10,24,240,8,12,24,24,20,85,100,1
83,4,2,4,4,2,5,17,23,7,0,0,1,4,1,0.25,11,2,9,10,18,180,8,16,32,32,20,85,100,1
87,4,2,4,5,3,5,17,23,7,0,0,1,4,1,0.25,15,1,10,10,10,100,8,20,60,60,20,85,100,1
190,0,1,1,1,4,3,9,10,10,22,6,5,1,1,1.0,8,2,1,2,2,4,0,1,4,20,3,27,9,1
198,2,0,2,1,4,3,9,22,6,23,7,5,1,0,0.0,4,1,2,2,2,4,0,2,8,40,6,27,18,1
226,0,3,1,1,4,3,9,0,0,22,6,6,3,3,1.0,16,14,1,14,14,196,0,1,4,24,3,27,9,1
234,2,0,2,1,4,3,10,22,6,23,7,6,1,0,0.0,4,13,2,14,26,364,0,2,8,48,6,30,18,1
242,0,2,3,1,4,3,9,23,7,22,6,5,1,1,1.0,8,12,3,14,36,504,0,3,12,60,9,27,27,1
243,1,2,4,1,1,5,17,23,7,10,10,5,2,1,0.5,9,11,4,14,44,616,2,4,4,20,20,85,100,1
244,1,2,4,2,2,5,17,23,7,10,10,5,2,1,0.5,10,10,5,14,50,700,2,8,16,80,20,85,100,1
245,1,2,4,3,2,5,17,23,7,10,10,5,2,1,0.5,11,9,6,14,54,756,2,12,24,120,20,85,100,1
246,1,2,4,4,2,5,17,23,7,10,10,5,2,1,0.5,12,8,7,14,56,784,2,16,32,160,20,85,100,1
250,1,2,4,5,3,5,17,23,7,10,10,5,2,1,0.5,16,7,8,14,56,784,2,20,60,300,20,85,100,1
