timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
1160,2,4,2,1,4,3,9,28,12,27,11,36,4,1,0.25,8,12,1,12,12,8,288,6,54,0
1181,2,4,2,1,4,3,9,28,12,27,11,38,4,1,0.25,8,11,2,12,22,8,304,6,54,0
1270,2,4,2,1,4,3,9,28,12,27,11,39,4,1,0.25,8,10,3,12,30,8,312,6,54,0
1366,0,3,1,1,4,3,9,7,7,29,13,42,4,4,1.0,20,9,4,12,36,0,168,3,27,0
1374,2,0,2,1,4,3,9,29,13,27,11,42,3,0,0.0,4,8,5,12,40,0,336,6,54,0
1383,0,3,1,1,4,3,9,6,6,29,13,43,3,3,1.0,16,7,6,12,42,0,172,3,27,0
1391,2,0,2,1,4,3,10,29,13,27,11,43,3,0,0.0,4,6,7,12,42,0,344,6,60,0
1438,0,3,3,1,4,3,9,27,11,29,13,42,3,3,1.0,20,5,8,12,40,0,504,9,81,0
1456,0,3,3,1,4,3,9,27,11,29,13,43,3,3,1.0,16,4,9,12,36,0,516,9,81,0
1494,0,3,1,1,4,3,9,0,0,29,13,47,4,4,1.0,20,3,10,12,30,0,188,3,27,0
1502,2,0,2,1,4,3,11,29,13,27,11,47,3,0,0.0,4,2,11,12,22,0,376,6,66,0
1562,0,3,3,1,4,3,9,27,11,29,13,47,3,3,1.0,16,1,12,12,12,0,564,9,81,0
3022,2,4,2,1,4,3,9,28,12,27,11,85,4,1,0.25,8,19,1,19,19,8,680,6,54,0
3040,2,4,2,1,4,3,9,28,12,27,11,86,4,1,0.25,8,18,2,19,36,8,688,6,54,0
3187,2,4,2,1,4,3,9,28,12,27,11,87,4,1,0.25,8,17,3,19,51,8,696,6,54,0
3349,2,4,2,1,4,3,9,28,12,27,11,90,4,1,0.25,8,16,4,19,64,8,720,6,54,0
3364,2,4,2,1,4,3,9,28,12,27,11,91,4,1,0.25,8,15,5,19,75,8,728,6,54,0
3440,0,3,1,1,4,3,9,7,7,29,13,93,4,4,1.0,20,14,6,19,84,0,372,3,27,0
3448,2,0,2,1,4,3,12,29,13,27,11,93,3,0,0.0,4,13,7,19,91,0,744,6,72,0
3463,0,3,1,1,4,3,9,6,6,29,13,94,3,3,1.0,16,12,8,19,96,0,376,3,27,0
3471,2,0,2,1,4,3,9,29,13,27,11,94,3,0,0.0,4,11,9,19,99,0,752,6,54,0
3508,0,3,3,1,4,3,9,27,11,29,13,93,3,3,1.0,16,10,10,19,100,0,1116,9,81,0
3517,2,4,2,1,4,3,9,28,12,27,11,95,4,1,0.25,8,9,11,19,99,8,760,6,54,0
3532,0,3,3,1,4,3,9,27,11,29,13,94,3,3,1.0,16,8,12,19,96,0,1128,9,81,0
3625,0,3,1,1,4,3,9,0,0,29,13,96,4,4,1.0,20,7,13,19,91,0,384,3,27,0
3633,2,0,2,1,4,3,10,29,13,27,11,96,3,0,0.0,4,6,14,19,84,0,768,6,60,0
3694,0,3,3,1,4,3,9,27,11,29,13,96,3,3,1.0,16,5,15,19,75,0,1152,9,81,0
3964,0,3,1,1,4,3,9,7,7,29,13,104,4,4,1.0,20,4,16,19,64,0,416,3,27,0
3972,2,0,2,1,4,3,11,29,13,27,11,104,3,0,0.0,4,3,17,19,51,0,832,6,66,0
3980,0,3,1,1,4,3,9,6,6,29,13,106,3,3,1.0,16,2,18,19,36,0,424,3,27,0
3988,2,0,2,1,4,3,12,29,13,27,11,106,3,0,0.0,4,1,19,19,19,0,848,6,72,0
4036,0,3,3,1,4,3,9,27,11,29,13,104,3,3,1.0,20,23,1,23,23,0,1248,9,81,0
4054,0,3,3,1,4,3,9,27,11,29,13,106,3,3,1.0,16,22,2,23,44,0,1272,9,81,0
4154,0,3,1,1,4,3,9,7,7,29,13,110,4,4,1.0,20,21,3,23,63,0,440,3,27,0
4162,2,0,2,1,4,3,9,29,13,27,11,110,3,0,0.0,4,20,4,23,80,0,880,6,54,0
4166,0,3,1,1,4,3,9,0,0,29,13,111,4,4,1.0,20,19,5,23,95,0,444,3,27,0
4174,2,0,2,1,4,3,10,29,13,27,11,111,3,0,0.0,4,18,6,23,108,0,888,6,60,0
4187,0,3,1,1,4,3,9,6,6,29,13,112,3,3,1.0,16,17,7,23,119,0,448,3,27,0
4195,2,0,2,1,4,3,11,29,13,27,11,112,3,0,0.0,4,16,8,23,128,0,896,6,66,0
4222,0,3,3,1,4,3,9,27,11,29,13,110,3,3,1.0,16,15,9,23,135,0,1320,9,81,0
4238,0,3,3,1,4,3,9,27,11,29,13,111,3,3,1.0,20,14,10,23,140,0,1332,9,81,0
4249,0,3,1,1,4,3,9,7,7,29,13,113,4,4,1.0,20,13,11,23,143,0,452,3,27,0
4256,0,3,3,1,4,3,9,27,11,29,13,112,3,3,1.0,16,12,12,23,144,0,1344,9,81,0
4257,2,0,2,1,4,3,12,29,13,27,11,113,3,0,0.0,4,11,13,23,143,0,904,6,72,0
4283,0,3,1,1,4,3,9,6,6,29,13,115,3,3,1.0,16,10,14,23,140,0,460,3,27,0
4291,2,0,2,1,4,3,9,29,13,27,11,115,3,0,0.0,4,9,15,23,135,0,920,6,54,0
4318,0,3,3,1,4,3,9,27,11,29,13,113,3,3,1.0,16,8,16,23,128,0,1356,9,81,0
4352,0,3,3,1,4,3,9,27,11,29,13,115,3,3,1.0,16,7,17,23,119,0,1380,9,81,0
