timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
128,4,2,1,1,4,3,9,15,15,24,8,9,4,2,0.5,12,4,1,4,4,8,36,3,27,0
438,3,2,1,1,4,3,9,15,15,21,5,27,4,2,0.5,12,3,2,4,6,6,108,3,27,0
575,3,2,1,1,4,3,9,15,15,17,1,34,5,2,0.4,12,2,3,4,6,6,136,3,27,0
760,3,2,1,1,4,3,9,15,15,17,1,46,5,2,0.4,12,1,4,4,4,6,184,3,27,0
1081,3,2,1,1,4,3,9,15,15,25,9,65,4,2,0.5,12,30,1,30,30,6,260,3,27,0
1148,2,4,2,1,4,3,9,28,12,27,11,66,4,1,0.25,8,29,2,30,58,8,528,6,54,0
1171,2,4,2,1,4,3,9,28,12,27,11,69,4,1,0.25,8,28,3,30,84,8,552,6,54,0
1185,4,2,1,1,4,3,9,15,15,20,4,71,5,2,0.4,12,27,4,30,108,8,284,3,27,0
1295,4,2,1,1,4,3,9,15,15,28,12,77,3,2,0.6666666666666666,12,26,5,30,130,8,308,3,27,0
1311,2,4,2,1,4,3,9,28,12,27,11,77,4,1,0.25,8,25,6,30,150,8,616,6,54,0
1340,2,4,2,1,4,3,9,28,12,27,11,78,4,1,0.25,8,24,7,30,168,8,624,6,54,0
1355,2,4,2,1,4,3,9,28,12,27,11,79,4,1,0.25,8,23,8,30,184,8,632,6,54,0
1357,0,3,1,1,4,3,9,7,7,29,13,80,4,4,1.0,20,22,9,30,198,0,320,3,27,0
1365,2,0,2,1,4,3,9,29,13,27,11,80,3,0,0.0,4,21,10,30,210,0,640,6,54,0
1370,0,3,1,1,4,3,9,6,6,29,13,81,3,3,1.0,16,20,11,30,220,0,324,3,27,0
1378,2,0,2,1,4,3,10,29,13,27,11,81,3,0,0.0,4,19,12,30,228,0,648,6,60,0
1384,2,4,2,1,4,3,9,28,12,27,11,82,4,1,0.25,8,18,13,30,234,8,656,6,54,0
1444,0,3,3,1,4,3,9,27,11,29,13,80,3,3,1.0,16,17,14,30,238,0,960,9,81,0
1466,0,3,3,1,4,3,9,27,11,29,13,81,3,3,1.0,16,16,15,30,240,0,972,9,81,0
1515,0,2,1,1,4,3,9,15,15,29,13,88,2,2,1.0,12,15,16,30,240,0,352,3,27,0
1523,2,0,2,1,4,3,11,29,13,27,11,88,3,0,0.0,4,14,17,30,238,0,704,6,66,0
1557,0,3,1,1,4,3,9,1,1,29,13,90,3,3,1.0,16,13,18,30,234,0,360,3,27,0
1562,0,3,1,1,4,3,10,9,9,29,13,91,1,1,1.0,8,12,19,30,228,0,364,3,30,0
1565,2,0,2,1,4,3,12,29,13,27,11,90,3,0,0.0,4,11,20,30,220,0,720,6,72,0
1570,2,0,2,1,4,3,9,29,13,27,11,91,3,0,0.0,4,10,21,30,210,0,728,6,54,0
1584,0,3,3,1,4,3,9,27,11,29,13,88,3,3,1.0,16,9,22,30,198,0,1056,9,81,0
1609,3,2,1,1,4,3,9,15,15,21,5,94,4,2,0.5,12,8,23,30,184,6,376,3,27,0
1629,0,3,3,1,4,3,9,27,11,29,13,90,3,3,1.0,19,7,24,30,168,0,1080,9,81,0
1648,0,3,3,1,4,3,9,27,11,29,13,91,3,3,1.0,16,6,25,30,150,0,1092,9,81,0
1653,0,3,1,1,4,3,10,0,0,29,13,95,4,4,1.0,20,5,26,30,130,0,380,3,30,0
1661,2,0,2,1,4,3,10,29,13,27,11,95,3,0,0.0,4,4,27,30,108,0,760,6,60,0
1722,0,3,3,1,4,3,9,27,11,29,13,95,3,3,1.0,16,3,28,30,84,0,1140,9,81,0
1813,4,2,1,1,4,3,9,15,15,20,4,105,5,2,0.4,12,2,29,30,58,8,420,3,27,0
1920,3,2,1,1,4,3,9,15,15,17,1,111,5,2,0.4,12,1,30,30,30,6,444,3,27,0
2294,3,2,1,1,4,3,9,15,15,17,1,130,5,2,0.4,12,3,1,3,3,6,520,3,27,0
2546,4,2,1,1,4,3,9,15,15,16,0,144,6,2,0.3333333333333333,12,2,2,3,4,8,576,3,27,0
2914,3,2,1,1,4,3,9,15,15,25,9,162,4,2,0.5,12,1,3,3,3,6,648,3,27,0
3115,2,4,2,1,4,3,9,28,12,27,11,167,4,1,0.25,8,32,1,32,32,8,1336,6,54,0
3133,2,4,2,1,4,3,9,28,12,27,11,169,4,1,0.25,8,31,2,32,62,8,1352,6,54,0
3245,2,4,2,1,4,3,9,28,12,27,11,171,4,1,0.25,8,30,3,32,90,8,1368,6,54,0
3263,2,4,2,1,4,3,9,28,12,27,11,172,4,1,0.25,8,29,4,32,116,8,1376,6,54,0
3292,4,2,1,1,4,3,9,15,15,28,12,173,3,2,0.6666666666666666,12,28,5,32,140,8,692,3,27,0
3308,2,4,2,1,4,3,9,28,12,27,11,173,4,1,0.25,8,27,6,32,162,8,1384,6,54,0
3383,2,4,2,1,4,3,9,28,12,27,11,176,4,1,0.25,8,26,7,32,182,8,1408,6,54,0
3442,2,4,2,1,4,3,9,28,12,27,11,177,4,1,0.25,8,25,8,32,200,8,1416,6,54,0
3459,2,4,2,1,4,3,9,28,12,27,11,178,4,1,0.25,8,24,9,32,216,8,1424,6,54,0
3532,0,3,1,1,4,3,9,7,7,29,13,182,4,4,1.0,20,23,10,32,230,0,728,3,27,0
3540,2,0,2,1,4,3,11,29,13,27,11,182,3,0,0.0,4,22,11,32,242,0,1456,6,66,0
3555,0,3,1,1,4,3,9,6,6,29,13,183,3,3,1.0,16,21,12,32,252,0,732,3,27,0
3563,2,0,2,1,4,3,12,29,13,27,11,183,3,0,0.0,4,20,13,32,260,0,1464,6,72,0
3575,2,4,2,1,4,3,9,28,12,27,11,184,4,1,0.25,8,19,14,32,266,8,1472,6,54,0
3588,2,4,2,1,4,3,9,28,12,27,11,185,4,1,0.25,8,18,15,32,270,8,1480,6,54,0
3600,0,3,3,1,4,3,9,27,11,29,13,182,3,3,1.0,16,17,16,32,272,0,2184,9,81,0
3628,0,3,3,1,4,3,9,27,11,29,13,183,3,3,1.0,20,16,17,32,272,0,2196,9,81,0
3629,4,2,1,1,4,3,9,15,15,28,12,187,3,2,0.6666666666666666,12,15,18,32,270,8,748,3,27,0
3645,2,4,2,1,4,3,9,28,12,27,11,187,4,1,0.25,8,14,19,32,266,8,1496,6,54,0
3675,0,3,1,1,4,3,9,1,1,29,13,188,3,3,1.0,16,13,20,32,260,0,752,3,27,0
3680,0,3,1,1,4,3,10,9,9,29,13,189,1,1,1.0,8,12,21,32,252,0,756,3,30,0
3683,2,0,2,1,4,3,9,29,13,27,11,188,3,0,0.0,4,11,22,32,242,0,1504,6,54,0
3688,2,0,2,1,4,3,10,29,13,27,11,189,3,0,0.0,4,10,23,32,230,0,1512,6,60,0
3713,2,4,2,1,4,3,9,28,12,27,11,190,4,1,0.25,8,9,24,32,216,8,1520,6,54,0
