Time,Mob dist,Thresh,Anomaly
367,1.046848626616038,3.9096908666406236,False
368,2.1313820246962396,3.9096908666406236,False
369,2.1313820246962396,3.9096908666406236,False
370,2.1313820246962396,3.9096908666406236,False
371,1.046848626616038,3.9096908666406236,False
371,2.1313820246962396,3.9096908666406236,False
372,1.6870392073989204,3.9096908666406236,False
373,1.6870392073989204,3.9096908666406236,False
374,1.6870392073989204,3.9096908666406236,False
375,2.1313820246962396,3.9096908666406236,False
375,1.6870392073989204,3.9096908666406236,False
379,1.6870392073989204,3.9096908666406236,False
402,1.6870392073989204,3.9096908666406236,False
406,1.1467175022850267,3.9096908666406236,False
410,1.046848626616038,3.9096908666406236,False
448,1.046848626616038,3.9096908666406236,False
449,1.046848626616038,3.9096908666406236,False
450,1.046848626616038,3.9096908666406236,False
451,1.046848626616038,3.9096908666406236,False
452,2.1313820246962396,3.9096908666406236,False
453,2.1313820246962396,3.9096908666406236,False
454,2.1313820246962396,3.9096908666406236,False
455,1.046848626616038,3.9096908666406236,False
455,2.1313820246962396,3.9096908666406236,False
456,1.6870392073989204,3.9096908666406236,False
457,1.6870392073989204,3.9096908666406236,False
458,1.6870392073989204,3.9096908666406236,False
459,2.1313820246962396,3.9096908666406236,False
459,1.6870392073989204,3.9096908666406236,False
463,1.6870392073989204,3.9096908666406236,False
488,1.6870392073989204,3.9096908666406236,False
492,1.1467175022850267,3.9096908666406236,False
530,1.1467175022850267,3.9096908666406236,False
531,1.1467175022850267,3.9096908666406236,False
532,1.1467175022850267,3.9096908666406236,False
533,1.1467175022850267,3.9096908666406236,False
534,1.6870392073989204,3.9096908666406236,False
535,1.6870392073989204,3.9096908666406236,False
536,1.6870392073989204,3.9096908666406236,False
537,1.1467175022850267,3.9096908666406236,False
537,1.6870392073989204,3.9096908666406236,False
541,1.6870392073989204,3.9096908666406236,False
554,1.6870392073989204,3.9096908666406236,False
558,1.1467175022850267,3.9096908666406236,False
562,0.6271308589700664,3.9096908666406236,False
566,0.5801601777361673,3.9096908666406236,False
570,0.670922191407096,3.9096908666406236,False
606,0.670922191407096,3.9096908666406236,False
607,0.670922191407096,3.9096908666406236,False
608,0.670922191407096,3.9096908666406236,False
609,0.670922191407096,3.9096908666406236,False
610,0.8335340996109442,3.9096908666406236,False
611,0.8335340996109442,3.9096908666406236,False
612,0.8335340996109442,3.9096908666406236,False
613,0.670922191407096,3.9096908666406236,False
613,0.8335340996109442,3.9096908666406236,False
614,1.046848626616038,3.9096908666406236,False
615,1.046848626616038,3.9096908666406236,False
616,1.046848626616038,3.9096908666406236,False
617,0.8335340996109442,3.9096908666406236,False
617,1.046848626616038,3.9096908666406236,False
618,2.1313820246962396,3.9096908666406236,False
619,2.1313820246962396,3.9096908666406236,False
620,2.1313820246962396,3.9096908666406236,False
621,1.046848626616038,3.9096908666406236,False
621,2.1313820246962396,3.9096908666406236,False
622,1.6870392073989204,3.9096908666406236,False
623,1.6870392073989204,3.9096908666406236,False
624,1.6870392073989204,3.9096908666406236,False
625,2.1313820246962396,3.9096908666406236,False
625,1.6870392073989204,3.9096908666406236,False
629,1.6870392073989204,3.9096908666406236,False
640,1.6870392073989204,3.9096908666406236,False
644,1.1467175022850267,3.9096908666406236,False
680,1.1467175022850267,3.9096908666406236,False
681,1.1467175022850267,3.9096908666406236,False
682,1.1467175022850267,3.9096908666406236,False
683,1.1467175022850267,3.9096908666406236,False
684,1.6870392073989204,3.9096908666406236,False
685,1.6870392073989204,3.9096908666406236,False
686,1.6870392073989204,3.9096908666406236,False
687,1.1467175022850267,3.9096908666406236,False
687,1.6870392073989204,3.9096908666406236,False
691,1.6870392073989204,3.9096908666406236,False
726,1.6870392073989204,3.9096908666406236,False
730,1.1467175022850267,3.9096908666406236,False
734,0.6271308589700664,3.9096908666406236,False
738,0.8335340996109442,3.9096908666406236,False
742,0.6074124386940732,3.9096908666406236,False
746,0.5980338246559362,3.9096908666406236,False
784,0.5980338246559362,3.9096908666406236,False
785,0.5980338246559362,3.9096908666406236,False
786,0.5980338246559362,3.9096908666406236,False
787,0.5980338246559362,3.9096908666406236,False
788,0.6375050900403344,3.9096908666406236,False
789,0.6375050900403344,3.9096908666406236,False
790,0.6375050900403344,3.9096908666406236,False
791,0.5980338246559362,3.9096908666406236,False
791,0.6375050900403344,3.9096908666406236,False
792,0.6953387721252707,3.9096908666406236,False
793,0.6953387721252707,3.9096908666406236,False
794,0.6953387721252707,3.9096908666406236,False
795,0.6375050900403344,3.9096908666406236,False
795,0.6953387721252707,3.9096908666406236,False
796,1.1467175022850253,3.9096908666406236,False
797,1.1467175022850253,3.9096908666406236,False
798,1.1467175022850253,3.9096908666406236,False
799,0.6953387721252707,3.9096908666406236,False
799,1.1467175022850253,3.9096908666406236,False
800,2.1313820246962396,3.9096908666406236,False
801,2.1313820246962396,3.9096908666406236,False
802,2.1313820246962396,3.9096908666406236,False
803,1.1467175022850253,3.9096908666406236,False
803,2.1313820246962396,3.9096908666406236,False
804,1.6870392073989204,3.9096908666406236,False
805,1.6870392073989204,3.9096908666406236,False
806,1.6870392073989204,3.9096908666406236,False
807,2.1313820246962396,3.9096908666406236,False
807,1.6870392073989204,3.9096908666406236,False
811,1.6870392073989204,3.9096908666406236,False
826,1.6870392073989204,3.9096908666406236,False
830,1.1467175022850267,3.9096908666406236,False
834,0.6271308589700664,3.9096908666406236,False
838,0.5801601777361673,3.9096908666406236,False
842,0.670922191407096,3.9096908666406236,False
846,0.5475726207670067,3.9096908666406236,False
884,0.5475726207670067,3.9096908666406236,False
885,0.5475726207670067,3.9096908666406236,False
886,0.5475726207670067,3.9096908666406236,False
887,0.5475726207670067,3.9096908666406236,False
888,0.6074124386940732,3.9096908666406236,False
889,0.6074124386940732,3.9096908666406236,False
890,0.6074124386940732,3.9096908666406236,False
891,0.5475726207670067,3.9096908666406236,False
891,0.6074124386940732,3.9096908666406236,False
892,0.648247740703648,3.9096908666406236,False
893,0.648247740703648,3.9096908666406236,False
894,0.648247740703648,3.9096908666406236,False
895,0.6074124386940732,3.9096908666406236,False
895,0.648247740703648,3.9096908666406236,False
896,1.1467175022850253,3.9096908666406236,False
897,1.1467175022850253,3.9096908666406236,False
898,1.1467175022850253,3.9096908666406236,False
899,0.648247740703648,3.9096908666406236,False
899,1.1467175022850253,3.9096908666406236,False
900,2.1313820246962396,3.9096908666406236,False
901,2.1313820246962396,3.9096908666406236,False
902,2.1313820246962396,3.9096908666406236,False
903,1.1467175022850253,3.9096908666406236,False
903,2.1313820246962396,3.9096908666406236,False
904,1.6870392073989204,3.9096908666406236,False
905,1.6870392073989204,3.9096908666406236,False
906,1.6870392073989204,3.9096908666406236,False
907,2.1313820246962396,3.9096908666406236,False
907,1.6870392073989204,3.9096908666406236,False
911,1.6870392073989204,3.9096908666406236,False
930,1.6870392073989204,3.9096908666406236,False
934,1.1467175022850267,3.9096908666406236,False
938,1.046848626616038,3.9096908666406236,False
942,0.648247740703648,3.9096908666406236,False
980,0.648247740703648,3.9096908666406236,False
981,0.648247740703648,3.9096908666406236,False
982,0.648247740703648,3.9096908666406236,False
983,0.648247740703648,3.9096908666406236,False
984,1.1467175022850253,3.9096908666406236,False
985,1.1467175022850253,3.9096908666406236,False
986,1.1467175022850253,3.9096908666406236,False
987,0.648247740703648,3.9096908666406236,False
987,1.1467175022850253,3.9096908666406236,False
988,2.1313820246962396,3.9096908666406236,False
989,2.1313820246962396,3.9096908666406236,False
990,2.1313820246962396,3.9096908666406236,False
991,1.1467175022850253,3.9096908666406236,False
991,2.1313820246962396,3.9096908666406236,False
992,1.6870392073989204,3.9096908666406236,False
993,1.6870392073989204,3.9096908666406236,False
994,1.6870392073989204,3.9096908666406236,False
995,2.1313820246962396,3.9096908666406236,False
995,1.6870392073989204,3.9096908666406236,False
999,1.6870392073989204,3.9096908666406236,False
1016,1.6870392073989204,3.9096908666406236,False
1020,2.1313820246962396,3.9096908666406236,False
1058,2.1313820246962396,3.9096908666406236,False
1059,2.1313820246962396,3.9096908666406236,False
1060,2.1313820246962396,3.9096908666406236,False
1061,2.1313820246962396,3.9096908666406236,False
1062,1.6870392073989204,3.9096908666406236,False
1063,1.6870392073989204,3.9096908666406236,False
1064,1.6870392073989204,3.9096908666406236,False
1065,2.1313820246962396,3.9096908666406236,False
1065,1.6870392073989204,3.9096908666406236,False
1069,1.6870392073989204,3.9096908666406236,False
1086,1.6870392073989204,3.9096908666406236,False
1090,2.1313820246962396,3.9096908666406236,False
1094,1.1467175022850253,3.9096908666406236,False
1098,0.6953387721252707,3.9096908666406236,False
1136,0.6953387721252707,3.9096908666406236,False
1137,0.6953387721252707,3.9096908666406236,False
1138,0.6953387721252707,3.9096908666406236,False
1139,0.6953387721252707,3.9096908666406236,False
1140,1.1467175022850253,3.9096908666406236,False
1141,1.1467175022850253,3.9096908666406236,False
1142,1.1467175022850253,3.9096908666406236,False
1143,0.6953387721252707,3.9096908666406236,False
1143,1.1467175022850253,3.9096908666406236,False
1144,2.1313820246962396,3.9096908666406236,False
1145,2.1313820246962396,3.9096908666406236,False
1146,2.1313820246962396,3.9096908666406236,False
1147,1.1467175022850253,3.9096908666406236,False
1147,2.1313820246962396,3.9096908666406236,False
1148,1.6870392073989204,3.9096908666406236,False
1149,1.6870392073989204,3.9096908666406236,False
1150,1.6870392073989204,3.9096908666406236,False
1151,2.1313820246962396,3.9096908666406236,False
1151,1.6870392073989204,3.9096908666406236,False
1155,1.6870392073989204,3.9096908666406236,False
1188,1.6870392073989204,3.9096908666406236,False
1192,1.1467175022850267,3.9096908666406236,False
1196,0.6271308589700664,3.9096908666406236,False
1200,0.8335340996109442,3.9096908666406236,False
1204,0.6074124386940732,3.9096908666406236,False
1242,0.6074124386940732,3.9096908666406236,False
1243,0.6074124386940732,3.9096908666406236,False
1244,0.6074124386940732,3.9096908666406236,False
1245,0.6074124386940732,3.9096908666406236,False
1246,0.648247740703648,3.9096908666406236,False
1247,0.648247740703648,3.9096908666406236,False
1248,0.648247740703648,3.9096908666406236,False
1249,0.6074124386940732,3.9096908666406236,False
1249,0.648247740703648,3.9096908666406236,False
1250,1.1467175022850253,3.9096908666406236,False
1251,1.1467175022850253,3.9096908666406236,False
1252,1.1467175022850253,3.9096908666406236,False
1253,0.648247740703648,3.9096908666406236,False
1253,1.1467175022850253,3.9096908666406236,False
1254,2.1313820246962396,3.9096908666406236,False
1255,2.1313820246962396,3.9096908666406236,False
1256,2.1313820246962396,3.9096908666406236,False
1257,1.1467175022850253,3.9096908666406236,False
1257,2.1313820246962396,3.9096908666406236,False
1258,1.6870392073989204,3.9096908666406236,False
1259,1.6870392073989204,3.9096908666406236,False
1260,1.6870392073989204,3.9096908666406236,False
1261,2.1313820246962396,3.9096908666406236,False
1261,1.6870392073989204,3.9096908666406236,False
1265,1.6870392073989204,3.9096908666406236,False
1280,1.6870392073989204,3.9096908666406236,False
1284,1.1467175022850267,3.9096908666406236,False
1288,1.046848626616038,3.9096908666406236,False
1292,0.648247740703648,3.9096908666406236,False
1296,0.6375050900403344,3.9096908666406236,False
1334,0.6375050900403344,3.9096908666406236,False
1335,0.6375050900403344,3.9096908666406236,False
1336,0.6375050900403344,3.9096908666406236,False
1337,0.6375050900403344,3.9096908666406236,False
1338,0.6953387721252707,3.9096908666406236,False
1339,0.6953387721252707,3.9096908666406236,False
1340,0.6953387721252707,3.9096908666406236,False
1341,0.6375050900403344,3.9096908666406236,False
1341,0.6953387721252707,3.9096908666406236,False
1342,1.1467175022850253,3.9096908666406236,False
1343,1.1467175022850253,3.9096908666406236,False
1344,1.1467175022850253,3.9096908666406236,False
1345,0.6953387721252707,3.9096908666406236,False
1345,1.1467175022850253,3.9096908666406236,False
1346,2.1313820246962396,3.9096908666406236,False
1347,2.1313820246962396,3.9096908666406236,False
1348,2.1313820246962396,3.9096908666406236,False
1349,1.1467175022850253,3.9096908666406236,False
1349,2.1313820246962396,3.9096908666406236,False
1350,1.6870392073989204,3.9096908666406236,False
1351,1.6870392073989204,3.9096908666406236,False
1352,1.6870392073989204,3.9096908666406236,False
1353,2.1313820246962396,3.9096908666406236,False
1353,1.6870392073989204,3.9096908666406236,False
1357,1.6870392073989204,3.9096908666406236,False
1374,1.6870392073989204,3.9096908666406236,False
1378,1.1467175022850267,3.9096908666406236,False
1382,1.046848626616038,3.9096908666406236,False
1418,1.046848626616038,3.9096908666406236,False
1419,1.046848626616038,3.9096908666406236,False
1420,1.046848626616038,3.9096908666406236,False
1421,1.046848626616038,3.9096908666406236,False
1422,2.1313820246962396,3.9096908666406236,False
1423,2.1313820246962396,3.9096908666406236,False
1424,2.1313820246962396,3.9096908666406236,False
1425,1.046848626616038,3.9096908666406236,False
1425,2.1313820246962396,3.9096908666406236,False
1426,1.6870392073989204,3.9096908666406236,False
1427,1.6870392073989204,3.9096908666406236,False
1428,1.6870392073989204,3.9096908666406236,False
1429,2.1313820246962396,3.9096908666406236,False
1429,1.6870392073989204,3.9096908666406236,False
1433,1.6870392073989204,3.9096908666406236,False
1466,1.6870392073989204,3.9096908666406236,False
1470,1.1467175022850267,3.9096908666406236,False
1474,0.6271308589700664,3.9096908666406236,False
1478,0.8335340996109442,3.9096908666406236,False
1482,0.6074124386940732,3.9096908666406236,False
1486,0.5980338246559362,3.9096908666406236,False
1522,0.5980338246559362,3.9096908666406236,False
1523,0.5980338246559362,3.9096908666406236,False
1524,0.5980338246559362,3.9096908666406236,False
1525,0.5980338246559362,3.9096908666406236,False
1526,0.6375050900403344,3.9096908666406236,False
1527,0.6375050900403344,3.9096908666406236,False
1528,0.6375050900403344,3.9096908666406236,False
1529,0.5980338246559362,3.9096908666406236,False
1529,0.6375050900403344,3.9096908666406236,False
1530,0.6953387721252707,3.9096908666406236,False
1531,0.6953387721252707,3.9096908666406236,False
1532,0.6953387721252707,3.9096908666406236,False
1533,0.6375050900403344,3.9096908666406236,False
1533,0.6953387721252707,3.9096908666406236,False
1534,1.1467175022850253,3.9096908666406236,False
1535,1.1467175022850253,3.9096908666406236,False
1536,1.1467175022850253,3.9096908666406236,False
1537,0.6953387721252707,3.9096908666406236,False
1537,1.1467175022850253,3.9096908666406236,False
1538,2.1313820246962396,3.9096908666406236,False
1539,2.1313820246962396,3.9096908666406236,False
1540,2.1313820246962396,3.9096908666406236,False
1541,1.1467175022850253,3.9096908666406236,False
1541,2.1313820246962396,3.9096908666406236,False
1542,1.6870392073989204,3.9096908666406236,False
1543,1.6870392073989204,3.9096908666406236,False
1544,1.6870392073989204,3.9096908666406236,False
1545,2.1313820246962396,3.9096908666406236,False
1545,1.6870392073989204,3.9096908666406236,False
1549,1.6870392073989204,3.9096908666406236,False
1568,1.6870392073989204,3.9096908666406236,False
1572,2.1313820246962396,3.9096908666406236,False
1608,2.1313820246962396,3.9096908666406236,False
1609,2.1313820246962396,3.9096908666406236,False
1610,2.1313820246962396,3.9096908666406236,False
1611,2.1313820246962396,3.9096908666406236,False
1612,1.6870392073989204,3.9096908666406236,False
1613,1.6870392073989204,3.9096908666406236,False
1614,1.6870392073989204,3.9096908666406236,False
1615,2.1313820246962396,3.9096908666406236,False
1615,1.6870392073989204,3.9096908666406236,False
1619,1.6870392073989204,3.9096908666406236,False
1634,1.6870392073989204,3.9096908666406236,False
1638,1.1467175022850267,3.9096908666406236,False
1674,1.1467175022850267,3.9096908666406236,False
1675,1.1467175022850267,3.9096908666406236,False
1676,1.1467175022850267,3.9096908666406236,False
1677,1.1467175022850267,3.9096908666406236,False
1678,1.6870392073989204,3.9096908666406236,False
1679,1.6870392073989204,3.9096908666406236,False
1680,1.6870392073989204,3.9096908666406236,False
1681,1.1467175022850267,3.9096908666406236,False
1681,1.6870392073989204,3.9096908666406236,False
1685,1.6870392073989204,3.9096908666406236,False
1718,1.6870392073989204,3.9096908666406236,False
1722,1.1467175022850267,3.9096908666406236,False
1726,0.6271308589700664,3.9096908666406236,False
1730,0.8335340996109442,3.9096908666406236,False
1766,0.8335340996109442,3.9096908666406236,False
1767,0.8335340996109442,3.9096908666406236,False
1768,0.8335340996109442,3.9096908666406236,False
1769,0.8335340996109442,3.9096908666406236,False
1770,1.046848626616038,3.9096908666406236,False
1771,1.046848626616038,3.9096908666406236,False
1772,1.046848626616038,3.9096908666406236,False
1773,0.8335340996109442,3.9096908666406236,False
1773,1.046848626616038,3.9096908666406236,False
1774,2.1313820246962396,3.9096908666406236,False
1775,2.1313820246962396,3.9096908666406236,False
1776,2.1313820246962396,3.9096908666406236,False
1777,1.046848626616038,3.9096908666406236,False
1777,2.1313820246962396,3.9096908666406236,False
1778,1.6870392073989204,3.9096908666406236,False
1779,1.6870392073989204,3.9096908666406236,False
1780,1.6870392073989204,3.9096908666406236,False
1781,2.1313820246962396,3.9096908666406236,False
1781,1.6870392073989204,3.9096908666406236,False
1785,1.6870392073989204,3.9096908666406236,False
1812,1.6870392073989204,3.9096908666406236,False
1816,1.1467175022850267,3.9096908666406236,False
1820,0.6271308589700664,3.9096908666406236,False
1824,0.5801601777361673,3.9096908666406236,False
1862,0.5801601777361673,3.9096908666406236,False
1863,0.5801601777361673,3.9096908666406236,False
1864,0.5801601777361673,3.9096908666406236,False
1865,0.5801601777361673,3.9096908666406236,False
1866,0.6271308589700664,3.9096908666406236,False
1867,0.6271308589700664,3.9096908666406236,False
1868,0.6271308589700664,3.9096908666406236,False
1869,0.5801601777361673,3.9096908666406236,False
1869,0.6271308589700664,3.9096908666406236,False
1870,1.1467175022850267,3.9096908666406236,False
1871,1.1467175022850267,3.9096908666406236,False
1872,1.1467175022850267,3.9096908666406236,False
1873,0.6271308589700664,3.9096908666406236,False
1873,1.1467175022850267,3.9096908666406236,False
1874,1.6870392073989204,3.9096908666406236,False
1875,1.6870392073989204,3.9096908666406236,False
1876,1.6870392073989204,3.9096908666406236,False
1877,1.1467175022850267,3.9096908666406236,False
1877,1.6870392073989204,3.9096908666406236,False
1881,1.6870392073989204,3.9096908666406236,False
1920,1.6870392073989204,3.9096908666406236,False
1924,1.1467175022850267,3.9096908666406236,False
1960,1.1467175022850267,3.9096908666406236,False
1961,1.1467175022850267,3.9096908666406236,False
1962,1.1467175022850264,3.9096908666406236,False
1963,1.1467175022850264,3.9096908666406236,False
1964,1.6870392073989204,3.9096908666406236,False
1965,1.6870392073989204,3.9096908666406236,False
1967,1.146717502285027,3.9096908666406236,False
1967,1.6870392073989202,3.9096908666406236,False
1971,1.6870392073989202,3.9096908666406236,False
1982,1.6870392073989202,3.9096908666406236,False
1986,1.146717502285027,3.9096908666406236,False
1990,0.6271308589700668,3.9096908666406236,False
1994,0.5801601777361665,3.9096908666406236,False
1998,0.6709221914070961,3.9096908666406236,False
2002,0.5475726207670063,3.9096908666406236,False
2038,0.5475726207670063,3.9096908666406236,False
2039,0.5475726207670063,3.9096908666406236,False
2040,0.5475726207670063,3.9096908666406236,False
2041,0.5475726207670063,3.9096908666406236,False
2042,0.6074124386940731,3.9096908666406236,False
2043,0.6074124386940731,3.9096908666406236,False
2044,0.6074124386940731,3.9096908666406236,False
2045,0.5475726207670063,3.9096908666406236,False
2045,0.6074124386940731,3.9096908666406236,False
2046,0.6482477407036482,3.9096908666406236,False
2047,0.6482477407036482,3.9096908666406236,False
2048,0.6482477407036482,3.9096908666406236,False
2049,0.6074124386940731,3.9096908666406236,False
2049,0.6482477407036482,3.9096908666406236,False
2050,1.1467175022850264,3.9096908666406236,False
2051,1.1467175022850264,3.9096908666406236,False
2052,1.1467175022850264,3.9096908666406236,False
2053,0.6482477407036482,3.9096908666406236,False
2053,1.1467175022850264,3.9096908666406236,False
2054,2.131382024696241,3.9096908666406236,False
2055,2.131382024696241,3.9096908666406236,False
2056,2.131382024696241,3.9096908666406236,False
2057,1.1467175022850264,3.9096908666406236,False
2057,2.131382024696241,3.9096908666406236,False
2058,1.6870392073989202,3.9096908666406236,False
2059,1.6870392073989202,3.9096908666406236,False
2060,1.6870392073989202,3.9096908666406236,False
2061,2.131382024696241,3.9096908666406236,False
2061,1.6870392073989202,3.9096908666406236,False
2065,1.6870392073989202,3.9096908666406236,False
2104,1.6870392073989202,3.9096908666406236,False
2142,1.6870392073989202,3.9096908666406236,False
2143,1.6870392073989202,3.9096908666406236,False
2144,1.6870392073989202,3.9096908666406236,False
2145,1.6870392073989202,3.9096908666406236,False
2149,1.6870392073989202,3.9096908666406236,False
2160,1.6870392073989202,3.9096908666406236,False
2164,1.146717502285027,3.9096908666406236,False
2168,0.6271308589700668,3.9096908666406236,False
2172,0.8335340996109448,3.9096908666406236,False
2176,0.6074124386940731,3.9096908666406236,False
2212,0.6074124386940731,3.9096908666406236,False
2213,0.6074124386940731,3.9096908666406236,False
2214,0.6074124386940731,3.9096908666406236,False
2215,0.6074124386940731,3.9096908666406236,False
2216,0.6482477407036482,3.9096908666406236,False
2217,0.6482477407036482,3.9096908666406236,False
2218,0.6482477407036482,3.9096908666406236,False
2219,0.6074124386940731,3.9096908666406236,False
2219,0.6482477407036482,3.9096908666406236,False
2220,1.1467175022850264,3.9096908666406236,False
2221,1.1467175022850264,3.9096908666406236,False
2222,1.1467175022850264,3.9096908666406236,False
2223,0.6482477407036482,3.9096908666406236,False
2223,1.1467175022850264,3.9096908666406236,False
2224,2.131382024696241,3.9096908666406236,False
2225,2.131382024696241,3.9096908666406236,False
2226,2.131382024696241,3.9096908666406236,False
2227,1.1467175022850264,3.9096908666406236,False
2227,2.131382024696241,3.9096908666406236,False
2228,1.6870392073989202,3.9096908666406236,False
2229,1.6870392073989202,3.9096908666406236,False
2230,1.6870392073989202,3.9096908666406236,False
2231,2.131382024696241,3.9096908666406236,False
2231,1.6870392073989202,3.9096908666406236,False
2235,1.6870392073989202,3.9096908666406236,False
2260,1.6870392073989202,3.9096908666406236,False
2264,1.146717502285027,3.9096908666406236,False
2268,0.6271308589700668,3.9096908666406236,False
2272,0.8335340996109448,3.9096908666406236,False
2276,0.6074124386940731,3.9096908666406236,False
2312,0.6074124386940731,3.9096908666406236,False
2313,0.6074124386940731,3.9096908666406236,False
2314,0.6074124386940731,3.9096908666406236,False
2315,0.6074124386940731,3.9096908666406236,False
2316,0.6482477407036482,3.9096908666406236,False
2317,0.6482477407036482,3.9096908666406236,False
2318,0.6482477407036482,3.9096908666406236,False
2319,0.6074124386940731,3.9096908666406236,False
2319,0.6482477407036482,3.9096908666406236,False
2320,1.1467175022850264,3.9096908666406236,False
2321,1.1467175022850264,3.9096908666406236,False
2322,1.1467175022850264,3.9096908666406236,False
2323,0.6482477407036482,3.9096908666406236,False
2323,1.1467175022850264,3.9096908666406236,False
2324,2.131382024696241,3.9096908666406236,False
2325,2.131382024696241,3.9096908666406236,False
2326,2.131382024696241,3.9096908666406236,False
2327,1.1467175022850264,3.9096908666406236,False
2327,2.131382024696241,3.9096908666406236,False
2328,1.6870392073989202,3.9096908666406236,False
2329,1.6870392073989202,3.9096908666406236,False
2330,1.6870392073989202,3.9096908666406236,False
2331,2.131382024696241,3.9096908666406236,False
2331,1.6870392073989202,3.9096908666406236,False
2335,1.6870392073989202,3.9096908666406236,False
2396,1.6870392073989202,3.9096908666406236,False
2400,1.146717502285027,3.9096908666406236,False
2404,1.0468486266160397,3.9096908666406236,False
2408,0.6482477407036482,3.9096908666406236,False
2444,0.6482477407036482,3.9096908666406236,False
2445,0.6482477407036482,3.9096908666406236,False
2446,0.6482477407036482,3.9096908666406236,False
2447,0.6482477407036482,3.9096908666406236,False
2448,1.1467175022850264,3.9096908666406236,False
2449,1.1467175022850264,3.9096908666406236,False
2450,1.1467175022850264,3.9096908666406236,False
2451,0.6482477407036482,3.9096908666406236,False
2451,1.1467175022850264,3.9096908666406236,False
2452,2.131382024696241,3.9096908666406236,False
2453,2.131382024696241,3.9096908666406236,False
2454,2.131382024696241,3.9096908666406236,False
2455,1.1467175022850264,3.9096908666406236,False
