timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,packet_max_index,port_index,cache_coherence_flit_index,flit_index,traversal_index,cache_coherence_vnet_index,vnet_vc_index,vnet_vc_cc_index,target
23,0,3,1,1,4,3,9,0,0,23,7,0,4,4,1.0,20,3,1,3,3,9,0,1,4,0,3,27,9,1
31,4,0,2,1,4,3,9,23,7,18,2,0,2,0,0.0,4,2,2,3,4,12,0,2,8,0,6,27,18,1
86,0,3,3,1,4,3,9,18,2,23,7,0,2,2,1.0,12,1,3,3,3,9,0,3,12,0,9,27,27,1
364,0,3,1,1,4,3,9,0,0,23,7,3,4,4,1.0,20,1,1,1,1,1,0,1,4,12,3,27,9,1
372,4,0,2,1,4,3,10,23,7,18,2,3,2,0,0.0,4,1,1,1,1,1,0,2,8,24,6,30,18,1
424,0,3,3,1,4,3,9,18,2,23,7,3,2,2,1.0,12,1,1,1,1,1,0,3,12,36,9,27,27,1
640,0,3,1,1,4,3,9,0,0,23,7,6,4,4,1.0,20,1,1,1,1,1,0,1,4,24,3,27,9,1
648,4,0,2,1,4,3,11,23,7,18,2,6,2,0,0.0,4,1,1,1,1,1,0,2,8,48,6,33,18,1
703,0,3,3,1,4,3,9,18,2,23,7,6,2,2,1.0,15,1,1,1,1,1,0,3,12,72,9,27,27,1
920,1,3,1,1,4,3,9,0,0,27,11,9,5,4,0.8,20,1,1,1,1,1,3,1,4,36,3,27,9,1
2242,1,3,1,1,4,3,9,0,0,27,11,22,5,4,0.8,20,1,1,1,1,1,3,1,4,88,3,27,9,1
2884,1,3,1,1,4,3,9,0,0,27,11,27,5,4,0.8,20,1,1,1,1,1,3,1,4,108,3,27,9,1
3718,0,3,1,1,4,3,9,0,0,23,7,32,4,4,1.0,20,1,1,1,1,1,0,1,4,128,3,27,9,1
3726,4,0,2,1,4,3,12,23,7,18,2,32,2,0,0.0,4,1,1,1,1,1,0,2,8,256,6,36,18,1
3778,0,3,3,1,4,3,9,18,2,23,7,32,2,2,1.0,12,1,1,1,1,1,0,3,12,384,9,27,27,1
4212,1,3,1,1,4,3,9,0,0,31,15,36,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,144,3,27,9,1
5072,0,3,1,1,4,3,9,0,0,23,7,43,4,4,1.0,20,1,1,1,1,1,0,1,4,172,3,27,9,1
5080,4,0,2,1,4,3,9,23,7,18,2,43,2,0,0.0,4,1,1,1,1,1,0,2,8,344,6,27,18,1
5135,0,3,3,1,4,3,9,18,2,23,7,43,2,2,1.0,15,1,1,1,1,1,0,3,12,516,9,27,27,1
5814,1,3,1,1,4,3,9,0,0,27,11,50,5,4,0.8,20,1,1,1,1,1,3,1,4,200,3,27,9,1
6051,0,3,1,1,4,3,9,0,0,23,7,52,4,4,1.0,20,1,1,1,1,1,0,1,4,208,3,27,9,1
6059,4,0,2,1,4,3,10,23,7,18,2,52,2,0,0.0,4,1,1,1,1,1,0,2,8,416,6,30,18,1
6112,0,3,3,1,4,3,9,18,2,23,7,52,2,2,1.0,12,1,1,1,1,1,0,3,12,624,9,27,27,1
6344,1,3,1,1,4,3,9,0,0,27,11,55,5,4,0.8,20,1,1,1,1,1,3,1,4,220,3,27,9,1
8145,0,3,1,1,4,3,9,0,0,23,7,70,4,4,1.0,20,1,1,1,1,1,0,1,4,280,3,27,9,1
8153,4,0,2,1,4,3,11,23,7,18,2,70,2,0,0.0,4,1,1,1,1,1,0,2,8,560,6,33,18,1
8206,0,3,3,1,4,3,9,18,2,23,7,70,2,2,1.0,12,1,1,1,1,1,0,3,12,840,9,27,27,1
8389,1,3,1,1,4,3,9,0,0,27,11,72,5,4,0.8,20,1,1,1,1,1,3,1,4,288,3,27,9,1
8916,1,3,1,1,4,3,9,0,0,31,15,77,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,308,3,27,9,1
10543,0,3,5,1,1,3,9,0,0,23,7,94,4,4,1.0,20,1,1,1,1,1,0,5,5,470,15,27,45,1
10550,0,3,5,2,2,3,9,0,0,23,7,94,4,4,1.0,27,1,1,1,1,1,0,10,20,1880,15,27,45,1
10557,0,3,5,3,2,3,9,0,0,23,7,94,4,4,1.0,34,1,1,1,1,1,0,15,30,2820,15,27,45,1
10564,0,3,5,4,2,3,9,0,0,23,7,94,4,4,1.0,41,1,1,1,1,1,0,20,40,3760,15,27,45,1
10571,0,3,5,5,3,3,9,0,0,23,7,94,4,4,1.0,48,1,1,1,1,1,0,25,75,7050,15,27,45,1
10572,0,3,1,1,4,3,10,0,0,23,7,95,4,4,1.0,48,1,1,1,1,1,0,1,4,380,3,30,9,1
10579,4,0,6,1,1,3,12,23,7,18,2,94,2,0,0.0,4,1,1,1,1,1,0,6,6,564,18,36,54,1
10586,4,0,6,2,2,3,12,23,7,18,2,94,2,0,0.0,11,1,1,1,1,1,0,12,24,2256,18,36,54,1
10593,4,0,6,3,2,3,12,23,7,18,2,94,2,0,0.0,18,1,1,1,1,1,0,18,36,3384,18,36,54,1
10600,4,0,6,4,2,3,12,23,7,18,2,94,2,0,0.0,25,1,1,1,1,1,0,24,48,4512,18,36,54,1
10607,4,0,6,5,3,3,12,23,7,18,2,94,2,0,0.0,32,1,1,1,1,1,0,30,90,8460,18,36,54,1
10608,4,0,2,1,4,3,9,23,7,18,2,95,2,0,0.0,32,1,1,1,1,1,0,2,8,760,6,27,18,1
10610,4,0,7,1,4,3,10,23,7,0,0,94,4,0,0.0,4,1,1,1,1,1,0,7,28,2632,21,30,63,1
10660,0,3,3,1,4,3,9,18,2,23,7,95,2,2,1.0,12,1,1,1,1,1,0,3,12,1140,9,27,27,1
10699,0,3,1,1,4,3,9,0,0,23,7,96,4,4,1.0,20,1,1,1,1,1,0,1,4,384,3,27,9,1
10707,4,0,2,1,4,3,11,23,7,18,2,96,2,0,0.0,4,1,1,1,1,1,0,2,8,768,6,33,18,1
10764,0,3,3,1,4,3,9,18,2,23,7,96,2,2,1.0,16,1,1,1,1,1,0,3,12,1152,9,27,27,1
11189,1,3,1,1,4,3,9,0,0,27,11,101,5,4,0.8,20,1,1,1,1,1,3,1,4,404,3,27,9,1
11303,1,3,1,1,4,3,9,0,0,27,11,102,5,4,0.8,20,1,1,1,1,1,3,1,4,408,3,27,9,1
12515,1,3,1,1,4,3,9,0,0,27,11,116,5,4,0.8,20,1,1,1,1,1,3,1,4,464,3,27,9,1
12901,1,3,1,1,4,3,9,0,0,31,15,120,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,480,3,27,9,1
13474,1,3,1,1,4,3,9,0,0,31,15,127,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,508,3,27,9,1
14949,1,3,1,1,4,3,9,0,0,31,15,142,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,568,3,27,9,1
15337,0,3,1,1,4,3,9,0,0,23,7,146,4,4,1.0,20,1,1,1,1,1,0,1,4,584,3,27,9,1
15345,4,0,2,1,4,3,12,23,7,18,2,146,2,0,0.0,4,1,1,1,1,1,0,2,8,1168,6,36,18,1
15399,0,3,3,1,4,3,9,18,2,23,7,146,2,2,1.0,13,1,1,1,1,1,0,3,12,1752,9,27,27,1
15448,0,3,1,1,4,3,9,0,0,23,7,147,4,4,1.0,20,1,1,1,1,1,0,1,4,588,3,27,9,1
15456,4,0,2,1,4,3,9,23,7,18,2,147,2,0,0.0,4,1,1,1,1,1,0,2,8,1176,6,27,18,1
15512,0,3,3,1,4,3,9,18,2,23,7,147,2,2,1.0,16,1,1,1,1,1,0,3,12,1764,9,27,27,1
16969,0,3,5,1,1,3,9,0,0,23,7,164,4,4,1.0,20,1,1,1,1,1,0,5,5,820,15,27,45,1
16976,0,3,5,2,2,3,9,0,0,23,7,164,4,4,1.0,27,1,1,1,1,1,0,10,20,3280,15,27,45,1
16983,0,3,5,3,2,3,9,0,0,23,7,164,4,4,1.0,34,1,1,1,1,1,0,15,30,4920,15,27,45,1
16990,0,3,5,4,2,3,9,0,0,23,7,164,4,4,1.0,41,1,1,1,1,1,0,20,40,6560,15,27,45,1
16997,0,3,5,5,3,3,9,0,0,23,7,164,4,4,1.0,48,1,1,1,1,1,0,25,75,12300,15,27,45,1
16998,0,3,1,1,4,3,10,0,0,23,7,165,4,4,1.0,48,1,1,1,1,1,0,1,4,660,3,30,9,1
17005,4,0,6,1,1,3,10,23,7,18,2,164,2,0,0.0,4,1,1,1,1,1,0,6,6,984,18,30,54,1
17012,4,0,6,2,2,3,10,23,7,18,2,164,2,0,0.0,11,1,1,1,1,1,0,12,24,3936,18,30,54,1
17019,4,0,6,3,2,3,10,23,7,18,2,164,2,0,0.0,18,1,1,1,1,1,0,18,36,5904,18,30,54,1
17026,4,0,6,4,2,3,10,23,7,18,2,164,2,0,0.0,25,1,1,1,1,1,0,24,48,7872,18,30,54,1
17033,4,0,6,5,3,3,10,23,7,18,2,164,2,0,0.0,32,1,1,1,1,1,0,30,90,14760,18,30,54,1
17034,4,0,2,1,4,3,11,23,7,18,2,165,2,0,0.0,32,1,1,1,1,1,0,2,8,1320,6,33,18,1
17035,4,0,7,1,4,3,12,23,7,0,0,164,4,0,0.0,5,1,1,1,1,1,0,7,28,4592,21,36,63,1
17086,0,3,3,1,4,3,9,18,2,23,7,165,2,2,1.0,12,1,1,1,1,1,0,3,12,1980,9,27,27,1
17496,1,3,1,1,4,3,9,0,0,31,15,171,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,684,3,27,9,1
18959,0,3,1,1,4,3,9,0,0,23,7,185,4,4,1.0,20,1,1,1,1,1,0,1,4,740,3,27,9,1
18967,4,0,2,1,4,3,9,23,7,18,2,185,2,0,0.0,4,1,1,1,1,1,0,2,8,1480,6,27,18,1
19024,0,3,3,1,4,3,9,18,2,23,7,185,2,2,1.0,16,1,1,1,1,1,0,3,12,2220,9,27,27,1
19663,1,3,1,1,4,3,9,0,0,27,11,189,5,4,0.8,20,1,1,1,1,1,3,1,4,756,3,27,9,1
20386,1,3,1,1,4,3,9,0,0,31,15,193,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,772,3,27,9,1
21682,0,3,5,1,1,3,9,0,0,23,7,201,4,4,1.0,20,1,1,1,1,1,0,5,5,1005,15,27,45,1
21689,0,3,5,2,2,3,9,0,0,23,7,201,4,4,1.0,27,1,1,1,1,1,0,10,20,4020,15,27,45,1
21696,0,3,5,3,2,3,9,0,0,23,7,201,4,4,1.0,34,1,1,1,1,1,0,15,30,6030,15,27,45,1
21703,0,3,5,4,2,3,9,0,0,23,7,201,4,4,1.0,41,1,1,1,1,1,0,20,40,8040,15,27,45,1
21710,0,3,5,5,3,3,9,0,0,23,7,201,4,4,1.0,48,1,1,1,1,1,0,25,75,15075,15,27,45,1
21711,0,3,1,1,4,3,10,0,0,23,7,202,4,4,1.0,48,1,1,1,1,1,0,1,4,808,3,30,9,1
21718,4,0,6,1,1,3,10,23,7,18,2,201,2,0,0.0,4,1,1,1,1,1,0,6,6,1206,18,30,54,1
21725,4,0,6,2,2,3,10,23,7,18,2,201,2,0,0.0,11,1,1,1,1,1,0,12,24,4824,18,30,54,1
21732,4,0,6,3,2,3,10,23,7,18,2,201,2,0,0.0,18,1,1,1,1,1,0,18,36,7236,18,30,54,1
21739,4,0,6,4,2,3,10,23,7,18,2,201,2,0,0.0,25,1,1,1,1,1,0,24,48,9648,18,30,54,1
21746,4,0,6,5,3,3,10,23,7,18,2,201,2,0,0.0,32,1,1,1,1,1,0,30,90,18090,18,30,54,1
21747,4,0,2,1,4,3,11,23,7,18,2,202,2,0,0.0,32,1,1,1,1,1,0,2,8,1616,6,33,18,1
21748,4,0,7,1,4,3,12,23,7,0,0,201,4,0,0.0,6,1,1,1,1,1,0,7,28,5628,21,36,63,1
21803,0,3,3,1,4,3,9,18,2,23,7,202,2,2,1.0,15,1,1,1,1,1,0,3,12,2424,9,27,27,1
22440,1,3,1,1,4,3,9,0,0,27,11,206,5,4,0.8,20,1,1,1,1,1,3,1,4,824,3,27,9,1
23164,1,3,1,1,4,3,9,0,0,31,15,210,6,4,0.6666666666666666,20,1,1,1,1,1,3,1,4,840,3,27,9,1
24629,0,3,5,1,1,3,9,0,0,23,7,223,4,4,1.0,20,1,1,1,1,1,0,5,5,1115,15,27,45,1
24636,0,3,5,2,2,3,9,0,0,23,7,223,4,4,1.0,27,1,1,1,1,1,0,10,20,4460,15,27,45,1
24643,0,3,5,3,2,3,9,0,0,23,7,223,4,4,1.0,34,1,1,1,1,1,0,15,30,6690,15,27,45,1
24650,0,3,5,4,2,3,9,0,0,23,7,223,4,4,1.0,41,1,1,1,1,1,0,20,40,8920,15,27,45,1
24657,0,3,5,5,3,3,9,0,0,23,7,223,4,4,1.0,48,1,1,1,1,1,0,25,75,16725,15,27,45,1
24658,0,3,1,1,4,3,10,0,0,23,7,224,4,4,1.0,48,1,1,1,1,1,0,1,4,896,3,30,9,1
24665,4,0,6,1,1,3,9,23,7,18,2,223,2,0,0.0,4,1,1,1,1,1,0,6,6,1338,18,27,54,1
24672,4,0,6,2,2,3,9,23,7,18,2,223,2,0,0.0,11,1,1,1,1,1,0,12,24,5352,18,27,54,1
24679,4,0,6,3,2,3,9,23,7,18,2,223,2,0,0.0,18,1,1,1,1,1,0,18,36,8028,18,27,54,1
24686,4,0,6,4,2,3,9,23,7,18,2,223,2,0,0.0,25,1,1,1,1,1,0,24,48,10704,18,27,54,1
24693,4,0,6,5,3,3,9,23,7,18,2,223,2,0,0.0,32,1,1,1,1,1,0,30,90,20070,18,27,54,1
24694,4,0,2,1,4,3,10,23,7,18,2,224,2,0,0.0,32,1,1,1,1,1,0,2,8,1792,6,30,18,1
24695,4,0,7,1,4,3,11,23,7,0,0,223,4,0,0.0,5,1,1,1,1,1,0,7,28,6244,21,33,63,1
24746,0,3,3,1,4,3,9,18,2,23,7,224,2,2,1.0,12,1,1,1,1,1,0,3,12,2688,9,27,27,1
25927,0,3,1,1,4,3,9,0,0,23,7,237,4,4,1.0,20,1,1,1,1,1,0,1,4,948,3,27,9,1
25935,4,0,2,1,4,3,12,23,7,18,2,237,2,0,0.0,4,1,1,1,1,1,0,2,8,1896,6,36,18,1
25992,0,3,3,1,4,3,9,18,2,23,7,237,2,2,1.0,16,1,1,1,1,1,0,3,12,2844,9,27,27,1
26503,0,3,1,1,4,3,9,0,0,23,7,243,4,4,1.0,20,1,1,1,1,1,0,1,4,972,3,27,9,1
26511,4,0,2,1,4,3,9,23,7,18,2,243,2,0,0.0,4,1,1,1,1,1,0,2,8,1944,6,27,18,1
