timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
142,2,4,4,1,1,5,17,24,8,15,15,3,4,1,0.25,8,21,1,21,21,8,12,20,340,1
143,2,4,4,2,2,5,17,24,8,15,15,3,4,1,0.25,9,20,2,21,40,8,48,20,340,1
144,2,4,4,3,2,5,17,24,8,15,15,3,4,1,0.25,10,19,3,21,57,8,72,20,340,1
145,2,4,4,4,2,5,17,24,8,15,15,3,4,1,0.25,11,18,4,21,72,8,96,20,340,1
149,2,4,4,5,3,5,17,24,8,15,15,3,4,1,0.25,15,17,5,21,85,8,180,20,340,1
408,3,1,1,1,4,3,9,15,15,21,5,9,4,4,1.0,16,16,6,21,96,3,36,3,27,1
516,3,1,1,1,4,3,9,15,15,17,1,11,5,4,0.8,16,15,7,21,105,3,44,3,27,1
702,3,1,1,1,4,3,9,15,15,17,1,15,5,4,0.8,16,14,8,21,112,3,60,3,27,1
914,4,2,4,1,1,5,17,27,11,0,0,18,5,2,0.4,12,13,9,21,117,8,72,20,340,1
915,4,2,4,2,2,5,17,27,11,0,0,18,5,2,0.4,13,12,10,21,120,8,288,20,340,1
916,4,2,4,3,2,5,17,27,11,0,0,18,5,2,0.4,14,11,11,21,121,8,432,20,340,1
918,4,2,4,4,2,5,17,27,11,0,0,18,5,2,0.4,16,10,12,21,120,8,576,20,340,1
921,4,2,4,5,3,5,17,27,11,0,0,18,5,2,0.4,19,9,13,21,117,8,1080,20,340,1
931,4,2,2,1,4,3,9,27,11,24,8,19,3,2,0.6666666666666666,12,8,14,21,112,8,152,6,54,1
976,2,4,3,1,4,3,9,24,8,27,11,19,3,1,0.3333333333333333,8,7,15,21,105,8,228,9,81,1
977,2,4,4,1,1,5,17,24,8,15,15,19,4,1,0.25,9,6,16,21,96,8,76,20,340,1
978,2,4,4,2,2,5,17,24,8,15,15,19,4,1,0.25,10,5,17,21,85,8,304,20,340,1
979,2,4,4,3,2,5,17,24,8,15,15,19,4,1,0.25,11,4,18,21,72,8,456,20,340,1
980,2,4,4,4,2,5,17,24,8,15,15,19,4,1,0.25,12,3,19,21,57,8,608,20,340,1
984,4,2,2,1,4,3,9,27,11,24,8,20,3,2,0.6666666666666666,12,2,20,21,40,8,160,6,54,1
984,2,4,4,5,3,5,17,24,8,15,15,19,4,1,0.25,16,1,21,21,21,8,1140,20,340,1
1027,0,1,1,1,4,3,9,15,15,25,9,21,4,4,1.0,16,43,1,43,43,0,84,3,27,1
1029,2,4,3,1,4,3,9,24,8,27,11,20,3,1,0.3333333333333333,9,42,2,43,84,8,240,9,81,1
1035,4,0,2,1,4,3,9,25,9,24,8,21,1,0,0.0,4,41,3,43,123,0,168,6,54,1
1070,0,3,1,1,4,3,9,0,0,25,9,22,3,3,1.0,16,40,4,43,160,0,88,3,27,1
1078,4,0,2,1,4,3,10,25,9,24,8,22,1,0,0.0,4,39,5,43,195,0,176,6,60,1
1080,2,4,4,1,1,5,17,24,8,15,15,21,4,1,0.25,8,38,6,43,228,8,84,20,340,1
1081,2,4,4,2,2,5,17,24,8,15,15,21,4,1,0.25,9,37,7,43,259,8,336,20,340,1
1082,2,4,4,3,2,5,17,24,8,15,15,21,4,1,0.25,10,36,8,43,288,8,504,20,340,1
1083,2,4,4,4,2,5,17,24,8,15,15,21,4,1,0.25,11,35,9,43,315,8,672,20,340,1
1084,0,4,3,1,4,3,9,24,8,25,9,21,1,1,1.0,12,34,10,43,340,0,252,9,81,1
1087,2,4,4,5,3,5,17,24,8,15,15,21,4,1,0.25,15,33,11,43,363,8,1260,20,340,1
1122,0,4,3,1,4,3,9,24,8,25,9,22,1,1,1.0,8,32,12,43,384,0,264,9,81,1
1308,4,2,3,1,4,3,9,27,11,28,12,25,4,2,0.5,14,31,13,43,403,8,300,9,81,1
1334,4,2,3,1,4,3,9,27,11,28,12,26,4,2,0.5,12,30,14,43,420,8,312,9,81,1
1335,4,2,4,1,1,5,17,27,11,0,0,26,5,2,0.4,13,29,15,43,435,8,104,20,340,1
1336,4,2,4,2,2,5,17,27,11,0,0,26,5,2,0.4,14,28,16,43,448,8,416,20,340,1
1337,4,2,4,3,2,5,17,27,11,0,0,26,5,2,0.4,15,27,17,43,459,8,624,20,340,1
1338,4,2,4,4,2,5,17,27,11,0,0,26,5,2,0.4,16,26,18,43,468,8,832,20,340,1
1342,4,2,4,5,3,5,17,27,11,0,0,26,5,2,0.4,20,25,19,43,475,8,1560,20,340,1
1362,4,2,2,1,4,3,9,26,10,24,8,27,2,1,0.5,8,24,20,43,480,8,216,6,54,1
1406,2,4,4,1,1,5,17,24,8,15,15,27,4,1,0.25,8,23,21,43,483,8,108,20,340,1
1407,2,4,3,1,4,3,9,24,8,26,10,27,2,1,0.5,9,22,22,43,484,8,324,9,81,1
1408,2,4,4,2,2,5,17,24,8,15,15,27,4,1,0.25,10,21,23,43,483,8,432,20,340,1
1409,2,4,4,3,2,5,17,24,8,15,15,27,4,1,0.25,11,20,24,43,480,8,648,20,340,1
1410,2,4,4,4,2,5,17,24,8,15,15,27,4,1,0.25,12,19,25,43,475,8,864,20,340,1
1413,2,4,4,5,3,5,17,24,8,15,15,27,4,1,0.25,15,18,26,43,468,8,1620,20,340,1
1415,4,2,2,1,4,3,9,26,10,24,8,28,2,1,0.5,8,17,27,43,459,8,224,6,54,1
1464,2,4,3,1,4,3,9,24,8,26,10,28,2,1,0.5,12,16,28,43,448,8,336,9,81,1
1498,1,3,1,1,4,3,9,0,0,29,13,30,4,3,0.75,16,15,29,43,435,3,120,3,27,1
1512,1,2,3,1,4,3,9,27,11,29,13,29,3,2,0.6666666666666666,12,14,30,43,420,2,348,9,81,1
1545,3,1,1,1,4,3,9,15,15,21,5,31,4,4,1.0,16,13,31,43,403,3,124,3,27,1
1566,4,2,4,1,1,5,17,27,11,0,0,30,5,2,0.4,12,12,32,43,384,8,120,20,340,1
1567,4,2,4,2,2,5,17,27,11,0,0,30,5,2,0.4,13,11,33,43,363,8,480,20,340,1
1568,4,2,4,3,2,5,17,27,11,0,0,30,5,2,0.4,14,10,34,43,340,8,720,20,340,1
1569,1,2,3,1,4,3,9,27,11,29,13,30,3,2,0.6666666666666666,15,9,35,43,315,2,360,9,81,1
1570,4,2,4,4,2,5,17,27,11,0,0,30,5,2,0.4,16,8,36,43,288,8,960,20,340,1
1573,4,2,4,5,3,5,17,27,11,0,0,30,5,2,0.4,19,7,37,43,259,8,1800,20,340,1
