timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
19,1,4,1,1,4,3,9,0,0,23,7,1,4,3,0.75,16,4,1,4,4,4,4,3,27,0
363,1,4,1,1,4,3,9,0,0,23,7,12,4,3,0.75,16,3,2,4,6,4,48,3,27,0
651,1,4,1,1,4,3,9,0,0,23,7,22,4,3,0.75,16,2,3,4,6,4,88,3,27,0
956,1,4,1,1,4,3,9,0,0,27,11,31,5,3,0.6,16,1,4,4,4,4,124,3,27,0
1961,0,1,1,1,4,3,9,11,11,19,3,60,2,2,1.0,12,3,1,3,3,0,240,3,27,0
1969,4,0,2,1,4,3,9,19,3,20,4,60,4,0,0.0,4,2,2,3,4,0,480,6,54,0
1998,0,1,1,1,4,3,9,9,9,19,3,61,4,4,1.0,20,1,3,3,3,0,244,3,27,0
2006,4,0,2,1,4,3,10,19,3,20,4,61,4,0,0.0,4,8,1,8,8,0,488,6,60,0
2038,0,1,3,1,4,3,9,20,4,19,3,60,4,4,1.0,20,7,2,8,14,0,720,9,81,0
2078,0,1,3,1,4,3,9,20,4,19,3,61,4,4,1.0,24,6,3,8,18,0,732,9,81,0
2165,0,4,1,1,4,3,9,0,0,19,3,65,3,3,1.0,16,5,4,8,20,0,260,3,27,0
2173,4,0,2,1,4,3,11,19,3,20,4,65,4,0,0.0,4,4,5,8,20,0,520,6,66,0
2242,0,1,3,1,4,3,9,20,4,19,3,65,4,4,1.0,20,3,6,8,18,0,780,9,81,0
2369,1,4,1,1,4,3,9,0,0,27,11,71,5,3,0.6,16,2,7,8,14,4,284,3,27,0
2977,1,4,1,1,4,3,9,0,0,27,11,84,5,3,0.6,16,1,8,8,8,4,336,3,27,0
3841,1,4,1,1,4,3,9,0,0,23,7,102,4,3,0.75,16,1,1,1,1,4,408,3,27,0
