timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
19,1,4,1,1,4,3,9,0,0,23,7,1,4,3,0.75,16,3,1,3,3,4,4,3,27,0
410,1,4,1,1,4,3,9,0,0,23,7,25,4,3,0.75,16,2,2,3,4,4,100,3,27,0
733,1,4,1,1,4,3,9,0,0,23,7,43,4,3,0.75,16,1,3,3,3,4,172,3,27,0
1043,1,4,1,1,4,3,9,0,0,27,11,62,5,3,0.6,16,3,1,3,3,4,248,3,27,0
1960,0,1,1,1,4,3,9,7,7,19,3,114,1,1,1.0,8,2,2,3,4,0,456,3,27,0
1968,4,0,2,1,4,3,9,19,3,20,4,114,4,0,0.0,4,1,3,3,3,0,912,6,54,0
2007,0,1,1,1,4,3,9,6,6,19,3,117,2,2,1.0,12,17,1,17,17,0,468,3,27,0
2015,4,0,2,1,4,3,10,19,3,20,4,117,4,0,0.0,4,16,2,17,32,0,936,6,60,0
2036,0,1,3,1,4,3,9,20,4,19,3,114,4,4,1.0,20,15,3,17,45,0,1368,9,81,0
2084,0,1,3,1,4,3,9,20,4,19,3,117,4,4,1.0,20,14,4,17,56,0,1404,9,81,0
2111,0,1,1,1,4,3,9,9,9,19,3,122,4,4,1.0,20,13,5,17,65,0,488,3,27,0
2119,4,0,2,1,4,3,11,19,3,20,4,122,4,0,0.0,4,12,6,17,72,0,976,6,66,0
2188,0,1,3,1,4,3,9,20,4,19,3,122,4,4,1.0,20,11,7,17,77,0,1464,9,81,0
2189,0,1,1,1,4,3,10,15,15,19,3,125,3,3,1.0,17,10,8,17,80,0,500,3,30,0
2197,4,0,2,1,4,3,12,19,3,20,4,125,4,0,0.0,4,9,9,17,81,0,1000,6,72,0
2254,0,4,1,1,4,3,9,0,0,19,3,130,3,3,1.0,16,8,10,17,80,0,520,3,27,0
2262,4,0,2,1,4,3,9,19,3,20,4,130,4,0,0.0,4,7,11,17,77,0,1040,6,54,0
2266,0,1,3,1,4,3,9,20,4,19,3,125,4,4,1.0,20,6,12,17,72,0,1500,9,81,0
2329,0,1,1,1,4,3,9,12,12,19,3,132,6,6,1.0,28,5,13,17,65,0,528,3,27,0
2332,0,1,3,1,4,3,10,20,4,19,3,130,4,4,1.0,22,4,14,17,56,0,1560,9,90,0
2337,4,0,2,1,4,3,10,19,3,20,4,132,4,0,0.0,4,3,15,17,45,0,1056,6,60,0
2430,0,1,3,1,4,3,9,20,4,19,3,132,4,4,1.0,22,2,16,17,32,0,1584,9,81,0
2491,1,4,1,1,4,3,9,0,0,27,11,142,5,3,0.6,16,1,17,17,17,4,568,3,27,0
3119,1,4,1,1,4,3,9,0,0,27,11,169,5,3,0.6,16,2,1,2,2,4,676,3,27,0
3989,1,4,1,1,4,3,9,0,0,23,7,203,4,3,0.75,16,1,2,2,2,4,812,3,27,0
4430,1,4,1,1,4,3,9,0,0,31,15,228,6,3,0.5,16,1,1,1,1,4,912,3,27,0
5342,1,4,1,1,4,3,9,0,0,23,7,274,4,3,0.75,16,1,1,1,1,4,1096,3,27,0
6047,1,4,1,1,4,3,9,0,0,27,11,314,5,3,0.6,16,3,1,3,3,4,1256,3,27,0
6271,1,4,1,1,4,3,9,0,0,23,7,328,4,3,0.75,16,2,2,3,4,4,1312,3,27,0
6562,1,4,1,1,4,3,9,0,0,27,11,342,5,3,0.6,16,1,3,3,3,4,1368,3,27,0
7011,0,1,1,1,4,3,9,7,7,19,3,365,1,1,1.0,8,18,1,18,18,0,1460,3,27,0
7019,4,0,2,1,4,3,11,19,3,20,4,365,4,0,0.0,4,17,2,18,34,0,2920,6,66,0
7056,0,1,1,1,4,3,9,6,6,19,3,366,2,2,1.0,12,16,3,18,48,0,1464,3,27,0
7064,4,0,2,1,4,3,12,19,3,20,4,366,4,0,0.0,4,15,4,18,60,0,2928,6,72,0
7076,0,1,1,1,4,3,9,9,9,19,3,368,4,4,1.0,20,14,5,18,70,0,1472,3,27,0
7084,4,0,2,1,4,3,9,19,3,20,4,368,4,0,0.0,4,13,6,18,78,0,2944,6,54,0
7092,0,1,3,1,4,3,9,20,4,19,3,365,4,4,1.0,24,12,7,18,84,0,4380,9,81,0
7132,0,1,3,1,4,3,9,20,4,19,3,366,4,4,1.0,20,11,8,18,88,0,4392,9,81,0
7154,0,1,3,1,4,3,9,20,4,19,3,368,4,4,1.0,20,10,9,18,90,0,4416,9,81,0
7424,0,1,1,1,4,3,9,15,15,19,3,382,3,3,1.0,16,9,10,18,90,0,1528,3,27,0
7432,4,0,2,1,4,3,10,19,3,20,4,382,4,0,0.0,4,8,11,18,88,0,3056,6,60,0
7439,0,4,1,1,4,3,9,0,0,19,3,383,3,3,1.0,16,7,12,18,84,0,1532,3,27,0
7447,4,0,2,1,4,3,11,19,3,20,4,383,4,0,0.0,4,6,13,18,78,0,3064,6,66,0
7469,0,1,1,1,4,3,9,12,12,19,3,384,6,6,1.0,28,5,14,18,70,0,1536,3,27,0
7477,4,0,2,1,4,3,12,19,3,20,4,384,4,0,0.0,4,4,15,18,60,0,3072,6,72,0
7501,0,1,3,1,4,3,9,20,4,19,3,382,4,4,1.0,21,3,16,18,48,0,4584,9,81,0
7526,0,1,3,1,4,3,9,20,4,19,3,383,4,4,1.0,24,2,17,18,34,0,4596,9,81,0
7546,0,1,3,1,4,3,9,20,4,19,3,384,4,4,1.0,20,1,18,18,18,0,4608,9,81,0
8440,1,4,1,1,4,3,9,0,0,23,7,434,4,3,0.75,16,3,1,3,3,4,1736,3,27,0
