timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,packet_max_index,port_index,cache_coherence_flit_index,flit_index,traversal_index,cache_coherence_vnet_index,vnet_vc_index,vnet_vc_cc_index,target
15,3,4,1,1,4,3,9,9,9,23,7,2,3,2,0.6666666666666666,12,1,1,1,1,1,12,1,4,8,3,27,9,1
305,3,4,1,1,4,3,9,9,9,23,7,7,3,2,0.6666666666666666,12,1,1,1,1,1,12,1,4,28,3,27,9,1
587,3,4,1,1,4,3,9,9,9,23,7,13,3,2,0.6666666666666666,12,1,1,1,1,1,12,1,4,52,3,27,9,1
793,0,1,2,1,4,3,9,30,14,27,11,17,2,2,1.0,12,1,1,1,1,1,0,2,8,136,6,27,18,1
832,4,0,3,1,4,3,9,27,11,30,14,17,2,0,0.0,4,1,1,1,1,1,0,3,12,204,9,27,27,1
833,4,0,4,1,1,5,17,27,11,9,9,17,2,0,0.0,5,1,1,1,1,1,0,4,4,68,20,85,100,1
834,4,0,4,2,2,5,17,27,11,9,9,17,2,0,0.0,6,1,1,1,1,1,0,8,16,272,20,85,100,1
835,4,0,4,3,2,5,17,27,11,9,9,17,2,0,0.0,7,1,1,1,1,1,0,12,24,408,20,85,100,1
836,4,0,4,4,2,5,17,27,11,9,9,17,2,0,0.0,8,11,1,11,11,121,0,16,32,544,20,85,100,1
840,4,0,4,5,3,5,17,27,11,9,9,17,2,0,0.0,12,10,2,11,20,220,0,20,60,1020,20,85,100,1
849,0,1,2,1,4,3,9,30,14,27,11,18,2,2,1.0,12,9,3,11,27,297,0,2,8,144,6,27,18,1
871,0,4,1,1,4,3,9,9,9,27,11,19,2,2,1.0,12,8,4,11,32,352,0,1,4,76,3,27,9,1
879,4,0,2,1,4,3,10,27,11,24,8,19,3,0,0.0,4,7,5,11,35,385,0,2,8,152,6,30,18,1
886,4,0,3,1,4,3,11,27,11,30,14,18,2,0,0.0,4,6,6,11,36,396,0,3,12,216,9,33,27,1
887,4,0,4,1,1,5,18,27,11,0,0,18,5,0,0.0,5,5,7,11,35,385,0,4,4,72,20,90,100,1
888,4,0,4,2,2,5,18,27,11,0,0,18,5,0,0.0,6,4,8,11,32,352,0,8,16,288,20,90,100,1
889,4,0,4,3,2,5,18,27,11,0,0,18,5,0,0.0,7,3,9,11,27,297,0,12,24,432,20,90,100,1
890,4,0,4,4,2,5,18,27,11,0,0,18,5,0,0.0,8,2,10,11,20,220,0,16,32,576,20,90,100,1
894,4,0,4,5,3,5,18,27,11,0,0,18,5,0,0.0,12,1,11,11,11,121,0,20,60,1080,20,90,100,1
940,0,4,3,1,4,3,9,24,8,27,11,19,3,3,1.0,16,3,1,3,3,9,0,3,12,228,9,27,27,1
949,0,3,1,1,4,3,9,0,0,27,11,20,5,5,1.0,24,2,2,3,4,12,0,1,4,80,3,27,9,1
957,4,0,2,1,4,3,12,27,11,24,8,20,3,0,0.0,4,1,3,3,3,9,0,2,8,160,6,36,18,1
1018,0,4,3,1,4,3,9,24,8,27,11,20,3,3,1.0,16,1,1,1,1,1,0,3,12,240,9,27,27,1
1177,0,1,2,1,4,3,9,28,12,27,11,25,4,4,1.0,20,1,1,1,1,1,0,2,8,200,6,27,18,1
1216,4,0,4,1,1,5,19,27,11,9,9,25,2,0,0.0,4,7,1,7,7,49,0,4,4,100,20,95,100,1
1217,4,0,4,2,2,5,19,27,11,9,9,25,2,0,0.0,5,6,2,7,12,84,0,8,16,400,20,95,100,1
1218,4,0,4,3,2,5,19,27,11,9,9,25,2,0,0.0,6,5,3,7,15,105,0,12,24,600,20,95,100,1
1219,4,0,3,1,4,3,9,27,11,28,12,25,4,0,0.0,7,4,4,7,16,112,0,3,12,300,9,27,27,1
1220,4,0,4,4,2,5,19,27,11,9,9,25,2,0,0.0,8,3,5,7,15,105,0,16,32,800,20,95,100,1
1223,4,0,4,5,3,5,19,27,11,9,9,25,2,0,0.0,11,2,6,7,12,84,0,20,60,1500,20,95,100,1
1272,0,1,2,1,4,3,9,28,12,27,11,26,4,4,1.0,20,1,7,7,7,49,0,2,8,208,6,27,18,1
1312,4,0,3,1,4,3,10,27,11,28,12,26,4,0,0.0,4,7,1,7,7,49,0,3,12,312,9,30,27,1
1313,4,0,4,1,1,5,20,27,11,0,0,26,5,0,0.0,5,6,2,7,12,84,0,4,4,104,20,100,100,1
1314,4,0,4,2,2,5,20,27,11,0,0,26,5,0,0.0,6,5,3,7,15,105,0,8,16,416,20,100,100,1
1315,4,0,4,3,2,5,20,27,11,0,0,26,5,0,0.0,7,4,4,7,16,112,0,12,24,624,20,100,100,1
1316,4,0,4,4,2,5,20,27,11,0,0,26,5,0,0.0,8,3,5,7,15,105,0,16,32,832,20,100,100,1
1320,4,0,4,5,3,5,20,27,11,0,0,26,5,0,0.0,12,2,6,7,12,84,0,20,60,1560,20,100,100,1
1370,0,1,2,1,4,3,9,29,13,27,11,28,3,3,1.0,16,1,7,7,7,49,0,2,8,224,6,27,18,1
1408,4,0,3,1,4,3,11,27,11,29,13,28,3,0,0.0,4,6,1,6,6,36,0,3,12,336,9,33,27,1
1409,4,0,4,1,1,5,17,27,11,9,9,28,2,0,0.0,5,5,2,6,10,60,0,4,4,112,20,85,100,1
1410,4,0,4,2,2,5,17,27,11,9,9,28,2,0,0.0,6,4,3,6,12,72,0,8,16,448,20,85,100,1
1411,4,0,4,3,2,5,17,27,11,9,9,28,2,0,0.0,7,3,4,6,12,72,0,12,24,672,20,85,100,1
1412,4,0,4,4,2,5,17,27,11,9,9,28,2,0,0.0,8,2,5,6,10,60,0,16,32,896,20,85,100,1
1416,4,0,4,5,3,5,17,27,11,9,9,28,2,0,0.0,12,1,6,6,6,36,0,20,60,1680,20,85,100,1
1509,0,1,2,1,4,3,9,29,13,27,11,31,3,3,1.0,16,8,1,8,8,64,0,2,8,248,6,27,18,1
1546,4,0,4,1,1,5,18,27,11,0,0,31,5,0,0.0,4,7,2,8,14,112,0,4,4,124,20,90,100,1
1547,4,0,4,2,2,5,18,27,11,0,0,31,5,0,0.0,5,6,3,8,18,144,0,8,16,496,20,90,100,1
1548,4,0,4,3,2,5,18,27,11,0,0,31,5,0,0.0,6,5,4,8,20,160,0,12,24,744,20,90,100,1
1549,4,0,3,1,4,3,12,27,11,29,13,31,3,0,0.0,7,4,5,8,20,160,0,3,12,372,9,36,27,1
1550,4,0,4,4,2,5,18,27,11,0,0,31,5,0,0.0,8,3,6,8,18,144,0,16,32,992,20,90,100,1
1553,4,0,4,5,3,5,18,27,11,0,0,31,5,0,0.0,11,2,7,8,14,112,0,20,60,1860,20,90,100,1
1574,0,1,2,1,4,3,9,30,14,27,11,32,2,2,1.0,12,1,8,8,8,64,0,2,8,256,6,27,18,1
1610,4,0,3,1,4,3,9,27,11,30,14,32,2,0,0.0,4,6,1,6,6,36,0,3,12,384,9,27,27,1
1611,4,0,4,1,1,5,19,27,11,9,9,32,2,0,0.0,5,5,2,6,10,60,0,4,4,128,20,95,100,1
1612,4,0,4,2,2,5,19,27,11,9,9,32,2,0,0.0,6,4,3,6,12,72,0,8,16,512,20,95,100,1
1613,4,0,4,3,2,5,19,27,11,9,9,32,2,0,0.0,7,3,4,6,12,72,0,12,24,768,20,95,100,1
1614,4,0,4,4,2,5,19,27,11,9,9,32,2,0,0.0,8,2,5,6,10,60,0,16,32,1024,20,95,100,1
1618,4,0,4,5,3,5,19,27,11,9,9,32,2,0,0.0,12,1,6,6,6,36,0,20,60,1920,20,95,100,1
1743,0,1,2,1,4,3,9,30,14,27,11,35,2,2,1.0,12,7,1,7,7,49,0,2,8,280,6,27,18,1
1780,4,0,3,1,4,3,10,27,11,30,14,35,2,0,0.0,4,6,2,7,12,84,0,3,12,420,9,30,27,1
1781,4,0,4,1,1,5,20,27,11,0,0,35,5,0,0.0,5,5,3,7,15,105,0,4,4,140,20,100,100,1
1782,4,0,4,2,2,5,20,27,11,0,0,35,5,0,0.0,6,4,4,7,16,112,0,8,16,560,20,100,100,1
1783,4,0,4,3,2,5,20,27,11,0,0,35,5,0,0.0,7,3,5,7,15,105,0,12,24,840,20,100,100,1
1784,4,0,4,4,2,5,20,27,11,0,0,35,5,0,0.0,8,2,6,7,12,84,0,16,32,1120,20,100,100,1
1788,4,0,4,5,3,5,20,27,11,0,0,35,5,0,0.0,12,1,7,7,7,49,0,20,60,2100,20,100,100,1
1965,3,4,1,1,4,3,9,9,9,19,3,40,4,2,0.5,12,1,1,1,1,1,12,1,4,160,3,27,9,1
2183,0,4,1,1,4,3,9,9,9,27,11,44,2,2,1.0,12,1,1,1,1,1,0,1,4,176,3,27,9,1
2191,4,0,2,1,4,3,11,27,11,24,8,44,3,0,0.0,4,1,1,1,1,1,0,2,8,352,6,33,18,1
2252,0,4,3,1,4,3,9,24,8,27,11,44,3,3,1.0,16,1,1,1,1,1,0,3,12,528,9,27,27,1
2360,0,3,1,1,4,3,9,0,0,27,11,47,5,5,1.0,24,1,1,1,1,1,0,1,4,188,3,27,9,1
2368,4,0,2,1,4,3,12,27,11,24,8,47,3,0,0.0,4,1,1,1,1,1,0,2,8,376,6,36,18,1
2432,0,4,3,1,4,3,9,24,8,27,11,47,3,3,1.0,20,1,1,1,1,1,0,3,12,564,9,27,27,1
2751,0,4,1,1,4,3,9,9,9,27,11,54,2,2,1.0,12,1,1,1,1,1,0,1,4,216,3,27,9,1
2759,4,0,2,1,4,3,9,27,11,24,8,54,3,0,0.0,4,1,1,1,1,1,0,2,8,432,6,27,18,1
2824,0,4,3,1,4,3,9,24,8,27,11,54,3,3,1.0,20,1,1,1,1,1,0,3,12,648,9,27,27,1
2966,0,1,2,1,4,3,9,28,12,27,11,56,4,4,1.0,20,1,1,1,1,1,0,2,8,448,6,27,18,1
2967,0,3,1,1,4,3,9,0,0,27,11,57,5,5,1.0,24,2,1,2,2,4,0,1,4,228,3,27,9,1
