timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
128,2,4,4,1,1,5,17,24,8,7,7,4,4,1,0.25,8,39,1,39,39,8,16,20,340,0
129,2,4,4,2,2,5,17,24,8,7,7,4,4,1,0.25,9,38,2,39,76,8,64,20,340,0
130,2,4,4,3,2,5,17,24,8,7,7,4,4,1,0.25,10,37,3,39,111,8,96,20,340,0
131,2,4,4,4,2,5,17,24,8,7,7,4,4,1,0.25,11,36,4,39,144,8,128,20,340,0
135,2,4,4,5,3,5,17,24,8,7,7,4,4,1,0.25,15,35,5,39,175,8,240,20,340,0
150,2,4,4,1,1,5,17,24,8,6,6,5,3,1,0.3333333333333333,8,34,6,39,204,8,20,20,340,0
151,2,4,4,2,2,5,17,24,8,6,6,5,3,1,0.3333333333333333,9,33,7,39,231,8,80,20,340,0
152,2,4,4,3,2,5,17,24,8,6,6,5,3,1,0.3333333333333333,10,32,8,39,256,8,120,20,340,0
153,2,4,4,4,2,5,17,24,8,6,6,5,3,1,0.3333333333333333,11,31,9,39,279,8,160,20,340,0
157,2,4,4,5,3,5,17,24,8,6,6,5,3,1,0.3333333333333333,15,30,10,39,300,8,300,20,340,0
841,4,2,2,1,4,3,9,27,11,24,8,27,3,2,0.6666666666666666,12,29,11,39,319,8,216,6,54,0
870,4,2,2,1,4,3,9,27,11,24,8,29,3,2,0.6666666666666666,12,28,12,39,336,8,232,6,54,0
886,2,4,4,1,1,5,17,24,8,7,7,27,4,1,0.25,8,27,13,39,351,8,108,20,340,0
887,2,4,3,1,4,3,9,24,8,27,11,27,3,1,0.3333333333333333,9,26,14,39,364,8,324,9,81,0
888,2,4,4,2,2,5,17,24,8,7,7,27,4,1,0.25,10,25,15,39,375,8,432,20,340,0
889,2,4,4,3,2,5,17,24,8,7,7,27,4,1,0.25,11,24,16,39,384,8,648,20,340,0
890,2,4,4,4,2,5,17,24,8,7,7,27,4,1,0.25,12,23,17,39,391,8,864,20,340,0
893,2,4,4,5,3,5,17,24,8,7,7,27,4,1,0.25,15,22,18,39,396,8,1620,20,340,0
906,4,2,4,1,1,5,17,27,11,0,0,28,5,2,0.4,12,21,19,39,399,8,112,20,340,0
907,4,2,4,2,2,5,17,27,11,0,0,28,5,2,0.4,13,20,20,39,400,8,448,20,340,0
908,4,2,4,3,2,5,17,27,11,0,0,28,5,2,0.4,14,19,21,39,399,8,672,20,340,0
909,4,2,4,4,2,5,17,27,11,0,0,28,5,2,0.4,15,18,22,39,396,8,896,20,340,0
913,4,2,4,5,3,5,17,27,11,0,0,28,5,2,0.4,19,17,23,39,391,8,1680,20,340,0
914,2,4,4,1,1,5,17,24,8,6,6,29,3,1,0.3333333333333333,8,16,24,39,384,8,116,20,340,0
915,2,4,4,2,2,5,17,24,8,6,6,29,3,1,0.3333333333333333,9,15,25,39,375,8,464,20,340,0
916,2,4,4,3,2,5,17,24,8,6,6,29,3,1,0.3333333333333333,10,14,26,39,364,8,696,20,340,0
917,2,4,4,4,2,5,17,24,8,6,6,29,3,1,0.3333333333333333,11,13,27,39,351,8,928,20,340,0
918,2,4,3,1,4,3,9,24,8,27,11,29,3,1,0.3333333333333333,12,12,28,39,336,8,348,9,81,0
921,2,4,4,5,3,5,17,24,8,6,6,29,3,1,0.3333333333333333,15,11,29,39,319,8,1740,20,340,0
936,0,3,1,1,4,3,9,7,7,25,9,30,3,3,1.0,16,10,30,39,300,0,120,3,27,0
944,4,0,2,1,4,3,9,25,9,24,8,30,1,0,0.0,4,9,31,39,279,0,240,6,54,0
956,0,3,1,1,4,3,9,6,6,25,9,32,2,2,1.0,12,8,32,39,256,0,128,3,27,0
964,4,0,2,1,4,3,10,25,9,24,8,32,1,0,0.0,4,7,33,39,231,0,256,6,60,0
976,4,2,2,1,4,3,9,27,11,24,8,31,3,2,0.6666666666666666,12,6,34,39,204,8,248,6,54,0
992,0,4,3,1,4,3,9,24,8,25,9,30,1,1,1.0,8,5,35,39,175,0,360,9,81,0
993,2,4,4,1,1,5,17,24,8,7,7,30,4,1,0.25,9,4,36,39,144,8,120,20,340,0
994,2,4,4,2,2,5,17,24,8,7,7,30,4,1,0.25,10,3,37,39,111,8,480,20,340,0
995,2,4,4,3,2,5,17,24,8,7,7,30,4,1,0.25,11,2,38,39,76,8,720,20,340,0
996,2,4,4,4,2,5,17,24,8,7,7,30,4,1,0.25,12,1,39,39,39,8,960,20,340,0
1000,2,4,4,5,3,5,17,24,8,7,7,30,4,1,0.25,16,51,1,51,51,8,1800,20,340,0
1014,2,4,4,1,1,5,17,24,8,6,6,32,3,1,0.3333333333333333,8,50,2,51,100,8,128,20,340,0
1015,0,4,3,1,4,3,9,24,8,25,9,32,1,1,1.0,9,49,3,51,147,0,384,9,81,0
1016,2,4,4,2,2,5,17,24,8,6,6,32,3,1,0.3333333333333333,10,48,4,51,192,8,512,20,340,0
1017,2,4,4,3,2,5,17,24,8,6,6,32,3,1,0.3333333333333333,11,47,5,51,235,8,768,20,340,0
1018,2,4,4,4,2,5,17,24,8,6,6,32,3,1,0.3333333333333333,12,46,6,51,276,8,1024,20,340,0
1020,2,4,3,1,4,3,10,24,8,27,11,31,3,1,0.3333333333333333,8,45,7,51,315,8,372,9,90,0
1021,2,4,4,5,3,5,17,24,8,6,6,32,3,1,0.3333333333333333,15,44,8,51,352,8,1920,20,340,0
1064,0,3,1,1,4,3,9,0,0,25,9,35,3,3,1.0,16,43,9,51,387,0,140,3,27,0
1072,4,0,2,1,4,3,11,25,9,24,8,35,1,0,0.0,4,42,10,51,420,0,280,6,66,0
1116,0,4,3,1,4,3,9,24,8,25,9,35,1,1,1.0,8,41,11,51,451,0,420,9,81,0
1220,4,2,3,1,4,3,9,27,11,28,12,36,4,2,0.5,16,40,12,51,480,8,432,9,81,0
1238,4,2,3,1,4,3,9,27,11,28,12,38,4,2,0.5,12,39,13,51,507,8,456,9,81,0
1272,4,2,2,1,4,3,9,26,10,24,8,40,2,1,0.5,8,38,14,51,532,8,320,6,54,0
1295,4,2,2,1,4,3,9,26,10,24,8,41,2,1,0.5,8,37,15,51,555,8,328,6,54,0
1316,2,4,4,1,1,5,17,24,8,7,7,40,4,1,0.25,8,36,16,51,576,8,160,20,340,0
1317,2,4,4,2,2,5,17,24,8,7,7,40,4,1,0.25,9,35,17,51,595,8,640,20,340,0
1318,2,4,4,3,2,5,17,24,8,7,7,40,4,1,0.25,10,34,18,51,612,8,960,20,340,0
1319,2,4,4,4,2,5,17,24,8,7,7,40,4,1,0.25,11,33,19,51,627,8,1280,20,340,0
1320,2,4,3,1,4,3,9,24,8,26,10,40,2,1,0.5,12,32,20,51,640,8,480,9,81,0
1323,2,4,4,5,3,5,17,24,8,7,7,40,4,1,0.25,15,31,21,51,651,8,2400,20,340,0
1326,4,2,3,1,4,3,9,27,11,28,12,39,4,2,0.5,12,30,22,51,660,8,468,9,81,0
1327,4,2,4,1,1,5,17,27,11,0,0,39,5,2,0.4,13,29,23,51,667,8,156,20,340,0
1328,4,2,4,2,2,5,17,27,11,0,0,39,5,2,0.4,14,28,24,51,672,8,624,20,340,0
1329,4,2,4,3,2,5,17,27,11,0,0,39,5,2,0.4,15,27,25,51,675,8,936,20,340,0
1330,4,2,4,4,2,5,17,27,11,0,0,39,5,2,0.4,16,26,26,51,676,8,1248,20,340,0
1334,4,2,4,5,3,5,17,27,11,0,0,39,5,2,0.4,20,25,27,51,675,8,2340,20,340,0
1340,2,4,3,1,4,3,9,24,8,26,10,41,2,1,0.5,8,24,28,51,672,8,492,9,81,0
1341,2,4,4,1,1,5,17,24,8,6,6,41,3,1,0.3333333333333333,9,23,29,51,667,8,164,20,340,0
1342,2,4,4,2,2,5,17,24,8,6,6,41,3,1,0.3333333333333333,10,22,30,51,660,8,656,20,340,0
1343,2,4,4,3,2,5,17,24,8,6,6,41,3,1,0.3333333333333333,11,21,31,51,651,8,984,20,340,0
1344,2,4,4,4,2,5,17,24,8,6,6,41,3,1,0.3333333333333333,12,20,32,51,640,8,1312,20,340,0
1348,2,4,4,5,3,5,17,24,8,6,6,41,3,1,0.3333333333333333,16,19,33,51,627,8,2460,20,340,0
1362,1,3,1,1,4,3,9,7,7,29,13,42,4,3,0.75,16,18,34,51,612,3,168,3,27,0
1379,1,3,1,1,4,3,9,6,6,29,13,43,3,2,0.6666666666666666,12,17,35,51,595,3,172,3,27,0
1407,4,2,2,1,4,3,9,26,10,24,8,44,2,1,0.5,8,16,36,51,576,8,352,6,54,0
1434,1,2,3,1,4,3,9,27,11,29,13,42,3,2,0.6666666666666666,16,15,37,51,555,2,504,9,81,0
1452,1,2,3,1,4,3,9,27,11,29,13,43,3,2,0.6666666666666666,12,14,38,51,532,2,516,9,81,0
1455,2,4,3,1,4,3,9,24,8,26,10,44,2,1,0.5,11,13,39,51,507,8,528,9,81,0
1490,1,3,1,1,4,3,9,0,0,29,13,47,4,3,0.75,16,12,40,51,480,3,188,3,27,0
1558,1,2,3,1,4,3,9,27,11,29,13,47,3,2,0.6666666666666666,12,11,41,51,451,2,564,9,81,0
1559,4,2,4,1,1,5,17,27,11,0,0,47,5,2,0.4,13,10,42,51,420,8,188,20,340,0
1560,4,2,4,2,2,5,17,27,11,0,0,47,5,2,0.4,14,9,43,51,387,8,752,20,340,0
1561,4,2,4,3,2,5,17,27,11,0,0,47,5,2,0.4,15,8,44,51,352,8,1128,20,340,0
1562,4,2,4,4,2,5,17,27,11,0,0,47,5,2,0.4,16,7,45,51,315,8,1504,20,340,0
1566,4,2,4,5,3,5,17,27,11,0,0,47,5,2,0.4,20,6,46,51,276,8,2820,20,340,0
1792,4,2,4,1,1,5,17,27,11,0,0,53,5,2,0.4,12,5,47,51,235,8,212,20,340,0
1793,4,2,4,2,2,5,17,27,11,0,0,53,5,2,0.4,13,4,48,51,192,8,848,20,340,0
1794,4,2,4,3,2,5,17,27,11,0,0,53,5,2,0.4,14,3,49,51,147,8,1272,20,340,0
1795,4,2,4,4,2,5,17,27,11,0,0,53,5,2,0.4,15,2,50,51,100,8,1696,20,340,0
1799,4,2,4,5,3,5,17,27,11,0,0,53,5,2,0.4,19,1,51,51,51,8,3180,20,340,0
2182,4,2,2,1,4,3,9,27,11,24,8,66,3,2,0.6666666666666666,12,82,1,82,82,8,528,6,54,0
2205,4,2,2,1,4,3,9,27,11,24,8,67,3,2,0.6666666666666666,12,81,2,82,162,8,536,6,54,0
