timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
110,4,2,1,1,4,3,9,15,15,24,8,6,4,2,0.5,12,4,1,4,4,8,24,3,27,1
420,3,2,1,1,4,3,9,15,15,21,5,18,4,2,0.5,12,3,2,4,6,6,72,3,27,1
528,3,2,1,1,4,3,9,15,15,17,1,22,5,2,0.4,12,2,3,4,6,6,88,3,27,1
710,3,2,1,1,4,3,9,15,15,17,1,30,5,2,0.4,12,1,4,4,4,6,120,3,27,1
1035,3,2,1,1,4,3,9,15,15,25,9,43,4,2,0.5,12,22,1,22,22,6,172,3,27,1
1135,2,4,2,1,4,3,9,28,12,27,11,46,4,1,0.25,8,21,2,22,42,8,368,6,54,1
1136,4,2,1,1,4,3,9,15,15,20,4,47,5,2,0.4,12,20,3,22,60,8,188,3,27,1
1260,2,4,2,1,4,3,9,28,12,27,11,51,4,1,0.25,8,19,4,22,76,8,408,6,54,1
1267,4,2,1,1,4,3,9,15,15,28,12,52,3,2,0.6666666666666666,12,18,5,22,90,8,208,3,27,1
1283,2,4,2,1,4,3,9,28,12,27,11,52,4,1,0.25,8,17,6,22,102,8,416,6,54,1
1318,2,4,2,1,4,3,9,28,12,27,11,53,4,1,0.25,8,16,7,22,112,8,424,6,54,1
1336,0,3,1,1,4,3,9,6,6,29,13,54,3,3,1.0,16,15,8,22,120,0,216,3,27,1
1344,2,0,2,1,4,3,9,29,13,27,11,54,3,0,0.0,4,14,9,22,126,0,432,6,54,1
1404,0,3,3,1,4,3,9,27,11,29,13,54,3,3,1.0,16,13,10,22,130,0,648,9,81,1
1445,0,3,1,1,4,3,9,9,9,29,13,59,1,1,1.0,8,12,11,22,132,0,236,3,27,1
1453,2,0,2,1,4,3,10,29,13,27,11,59,3,0,0.0,4,11,12,22,132,0,472,6,60,1
1482,0,2,1,1,4,3,9,15,15,29,13,60,2,2,1.0,12,10,13,22,130,0,240,3,27,1
