timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
11,2,4,1,1,4,3,9,0,0,23,7,1,4,1,0.25,8,19,1,19,19,8,4,3,27,1
220,2,4,1,1,4,3,9,0,0,22,6,6,3,1,0.3333333333333333,8,18,2,19,36,8,24,3,27,1
346,2,4,1,1,4,3,9,0,0,23,7,8,4,1,0.25,8,17,3,19,51,8,32,3,27,1
444,1,4,1,1,4,3,9,0,0,21,5,10,2,1,0.5,8,16,4,19,64,4,40,3,27,1
524,0,1,1,1,4,3,9,15,15,17,1,11,5,5,1.0,24,15,5,19,75,0,44,3,27,1
532,4,0,2,1,4,3,9,17,1,20,4,11,2,0,0.0,4,14,6,19,84,0,88,6,54,1
553,0,4,1,1,4,3,9,0,0,17,1,12,1,1,1.0,8,13,7,19,91,0,48,3,27,1
561,4,0,2,1,4,3,10,17,1,20,4,12,2,0,0.0,4,12,8,19,96,0,96,6,60,1
586,0,1,3,1,4,3,9,20,4,17,1,11,2,2,1.0,12,11,9,19,99,0,132,9,81,1
617,0,1,3,1,4,3,9,20,4,17,1,12,2,2,1.0,15,10,10,19,100,0,144,9,81,1
634,2,4,1,1,4,3,9,0,0,23,7,14,4,1,0.25,8,9,11,19,99,8,56,3,27,1
710,0,1,1,1,4,3,9,15,15,17,1,15,5,5,1.0,24,8,12,19,96,0,60,3,27,1
718,4,0,2,1,4,3,11,17,1,20,4,15,2,0,0.0,4,7,13,19,91,0,120,6,66,1
724,0,4,1,1,4,3,9,0,0,17,1,16,1,1,1.0,8,6,14,19,84,0,64,3,27,1
732,4,0,2,1,4,3,12,17,1,20,4,16,2,0,0.0,4,5,15,19,75,0,128,6,72,1
770,0,1,3,1,4,3,9,20,4,17,1,15,2,2,1.0,12,4,16,19,64,0,180,9,81,1
792,0,1,3,1,4,3,9,20,4,17,1,16,2,2,1.0,12,3,17,19,51,0,192,9,81,1
835,2,4,1,1,4,3,9,0,0,30,14,18,5,1,0.2,8,2,18,19,36,8,72,3,27,1
952,2,4,1,1,4,3,9,0,0,27,11,20,5,1,0.2,8,1,19,19,19,8,80,3,27,1
1062,1,4,1,1,4,3,9,0,0,25,9,22,3,1,0.3333333333333333,8,10,1,10,10,4,88,3,27,1
1391,2,4,1,1,4,3,9,0,0,26,10,28,4,1,0.25,8,9,2,10,18,8,112,3,27,1
1490,1,4,1,1,4,3,9,0,0,29,13,30,4,1,0.25,8,8,3,10,24,4,120,3,27,1
1606,1,4,1,1,4,3,9,0,0,21,5,32,2,1,0.5,8,7,4,10,28,4,128,3,27,1
1723,2,4,1,1,4,3,9,0,0,30,14,34,5,1,0.2,8,6,5,10,30,8,136,3,27,1
1866,0,1,1,1,4,3,9,15,15,17,1,37,5,5,1.0,24,5,6,10,30,0,148,3,27,1
1874,4,0,2,1,4,3,9,17,1,20,4,37,2,0,0.0,4,4,7,10,28,0,296,6,54,1
1934,0,1,3,1,4,3,9,20,4,17,1,37,2,2,1.0,16,3,8,10,24,0,444,9,81,1
1943,0,4,1,1,4,3,9,0,0,17,1,38,1,1,1.0,8,2,9,10,18,0,152,3,27,1
1951,4,0,2,1,4,3,10,17,1,20,4,38,2,0,0.0,4,1,10,10,10,0,304,6,60,1
2004,0,1,3,1,4,3,9,20,4,17,1,38,2,2,1.0,12,15,1,15,15,0,456,9,81,1
2045,2,4,1,1,4,3,9,0,0,22,6,40,3,1,0.3333333333333333,8,14,2,15,28,8,160,3,27,1
2113,4,2,2,1,4,3,9,19,3,20,4,41,4,2,0.5,12,13,3,15,39,8,328,6,54,1
2156,2,4,1,1,4,3,9,0,0,19,3,42,3,1,0.3333333333333333,8,12,4,15,48,8,168,3,27,1
2180,4,2,2,1,4,3,9,19,3,20,4,42,4,2,0.5,12,11,5,15,55,8,336,6,54,1
2244,0,1,1,1,4,3,9,15,15,17,1,43,5,5,1.0,24,10,6,15,60,0,172,3,27,1
2252,4,0,2,1,4,3,11,17,1,20,4,43,2,0,0.0,4,9,7,15,63,0,344,6,66,1
2279,0,4,1,1,4,3,9,0,0,17,1,44,1,1,1.0,8,8,8,15,64,0,176,3,27,1
2287,4,0,2,1,4,3,12,17,1,20,4,44,2,0,0.0,4,7,9,15,63,0,352,6,72,1
2304,0,1,3,1,4,3,9,20,4,17,1,43,2,2,1.0,12,6,10,15,60,0,516,9,81,1
2344,0,1,3,1,4,3,9,20,4,17,1,44,2,2,1.0,16,5,11,15,55,0,528,9,81,1
2358,2,4,1,1,4,3,9,0,0,27,11,46,5,1,0.2,8,4,12,15,48,8,184,3,27,1
2581,2,4,1,1,4,3,9,0,0,26,10,50,4,1,0.25,8,3,13,15,39,8,200,3,27,1
2701,2,4,1,1,4,3,9,0,0,26,10,52,4,1,0.25,8,2,14,15,28,8,208,3,27,1
2847,1,4,1,1,4,3,9,0,0,25,9,54,3,1,0.3333333333333333,8,1,15,15,15,4,216,3,27,1
3004,2,4,1,1,4,3,9,0,0,27,11,56,5,1,0.2,8,6,1,6,6,8,224,3,27,1
3428,4,2,2,1,4,3,9,18,2,20,4,59,3,1,0.3333333333333333,8,5,2,6,10,8,472,6,54,1
3445,2,4,1,1,4,3,9,0,0,18,2,60,2,1,0.5,8,4,3,6,12,8,240,3,27,1
3461,4,2,2,1,4,3,9,18,2,20,4,60,3,1,0.3333333333333333,8,3,4,6,12,8,480,6,54,1
3663,1,4,1,1,4,3,9,0,0,29,13,64,4,1,0.25,8,2,5,6,10,4,256,3,27,1
3874,2,4,1,1,4,3,9,0,0,23,7,66,4,1,0.25,8,1,6,6,6,8,264,3,27,1
4202,1,4,1,1,4,3,9,0,0,29,13,72,4,1,0.25,8,10,1,10,10,4,288,3,27,1
4315,2,4,1,1,4,3,9,0,0,31,15,74,6,1,0.16666666666666666,8,9,2,10,18,8,296,3,27,1
4443,1,4,1,1,4,3,9,0,0,29,13,77,4,1,0.25,8,8,3,10,24,4,308,3,27,1
4555,1,4,1,1,4,3,9,0,0,29,13,79,4,1,0.25,8,7,4,10,28,4,316,3,27,1
4804,0,1,1,1,4,3,9,15,15,17,1,83,5,5,1.0,24,6,5,10,30,0,332,3,27,1
4812,4,0,2,1,4,3,9,17,1,20,4,83,2,0,0.0,4,5,6,10,30,0,664,6,54,1
4864,0,1,3,1,4,3,9,20,4,17,1,83,2,2,1.0,12,4,7,10,28,0,996,9,81,1
4874,0,4,1,1,4,3,9,0,0,17,1,84,1,1,1.0,8,3,8,10,24,0,336,3,27,1
4882,4,0,2,1,4,3,10,17,1,20,4,84,2,0,0.0,4,2,9,10,18,0,672,6,60,1
4934,0,1,3,1,4,3,9,20,4,17,1,84,2,2,1.0,12,1,10,10,10,0,1008,9,81,1
5099,2,4,1,1,4,3,9,0,0,30,14,86,5,1,0.2,8,8,1,8,8,8,344,3,27,1
5231,2,4,1,1,4,3,9,0,0,23,7,89,4,1,0.25,8,7,2,8,14,8,356,3,27,1
5328,1,4,1,1,4,3,9,0,0,25,9,90,3,1,0.3333333333333333,8,6,3,8,18,4,360,3,27,1
5422,2,4,1,1,4,3,9,0,0,22,6,93,3,1,0.3333333333333333,8,5,4,8,20,8,372,3,27,1
5517,1,4,1,1,4,3,9,0,0,25,9,94,3,1,0.3333333333333333,8,4,5,8,20,4,376,3,27,1
5696,1,4,1,1,4,3,9,0,0,25,9,98,3,1,0.3333333333333333,8,3,6,8,18,4,392,3,27,1
5811,2,4,1,1,4,3,9,0,0,26,10,100,4,1,0.25,8,2,7,8,14,8,400,3,27,1
5918,2,4,1,1,4,3,9,0,0,27,11,102,5,1,0.2,8,1,8,8,8,8,408,3,27,1
6025,2,4,1,1,4,3,9,0,0,26,10,104,4,1,0.25,8,10,1,10,10,8,416,3,27,1
6141,2,4,1,1,4,3,9,0,0,23,7,106,4,1,0.25,8,9,2,10,18,8,424,3,27,1
6168,0,1,1,1,4,3,9,15,15,17,1,107,5,5,1.0,24,8,3,10,24,0,428,3,27,1
6176,4,0,2,1,4,3,11,17,1,20,4,107,2,0,0.0,4,7,4,10,28,0,856,6,66,1
6230,0,1,3,1,4,3,9,20,4,17,1,107,2,2,1.0,14,6,5,10,30,0,1284,9,81,1
6246,0,4,1,1,4,3,9,0,0,17,1,108,1,1,1.0,8,5,6,10,30,0,432,3,27,1
6254,4,0,2,1,4,3,12,17,1,20,4,108,2,0,0.0,4,4,7,10,28,0,864,6,72,1
6306,0,1,3,1,4,3,9,20,4,17,1,108,2,2,1.0,12,3,8,10,24,0,1296,9,81,1
6418,2,4,1,1,4,3,9,0,0,27,11,112,5,1,0.2,8,2,9,10,18,8,448,3,27,1
6902,1,4,1,1,4,3,9,0,0,25,9,120,3,1,0.3333333333333333,8,1,10,10,10,4,480,3,27,1
7165,1,4,1,1,4,3,9,0,0,25,9,124,3,1,0.3333333333333333,8,6,1,6,6,4,496,3,27,1
7280,2,4,1,1,4,3,9,0,0,19,3,126,3,1,0.3333333333333333,8,5,2,6,10,8,504,3,27,1
7291,4,2,2,1,4,3,9,19,3,20,4,125,4,2,0.5,12,4,3,6,12,8,1000,6,54,1
7304,4,2,2,1,4,3,9,19,3,20,4,126,4,2,0.5,12,3,4,6,12,8,1008,6,54,1
7717,1,4,1,1,4,3,9,0,0,29,13,131,4,1,0.25,8,2,5,6,10,4,524,3,27,1
7920,2,4,1,1,4,3,9,0,0,26,10,135,4,1,0.25,8,1,6,6,6,8,540,3,27,1
8029,0,4,1,1,4,3,9,0,0,17,1,137,1,1,1.0,8,19,1,19,19,0,548,3,27,1
8037,4,0,2,1,4,3,9,17,1,20,4,137,2,0,0.0,4,18,2,19,36,0,1096,6,54,1
