timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,port_index,traversal_index,cache_coherence_vnet_index,vnet_vc_cc_index,target
132,3,2,1,1,4,3,9,15,15,24,8,9,4,3,0.75,16,1,1,1,1,6,36,3,27,0
1136,0,3,1,1,4,3,9,7,7,28,12,66,5,5,1.0,24,20,1,20,20,0,264,3,27,0
1144,2,0,2,1,4,3,9,28,12,27,11,66,4,0,0.0,4,19,2,20,38,0,528,6,54,0
1159,0,3,1,1,4,3,9,6,6,28,12,69,4,4,1.0,20,18,3,20,54,0,276,3,27,0
1167,2,0,2,1,4,3,10,28,12,27,11,69,4,0,0.0,4,17,4,20,68,0,552,6,60,0
1189,3,2,1,1,4,3,9,15,15,20,4,71,5,3,0.6,16,16,5,20,80,6,284,3,27,0
1212,0,3,3,1,4,3,9,27,11,28,12,66,4,4,1.0,20,15,6,20,90,0,792,9,81,0
1240,0,3,3,1,4,3,9,27,11,28,12,69,4,4,1.0,24,14,7,20,98,0,828,9,81,0
1299,0,2,1,1,4,3,9,15,15,28,12,77,3,3,1.0,16,13,8,20,104,0,308,3,27,0
1307,2,0,2,1,4,3,11,28,12,27,11,77,4,0,0.0,4,12,9,20,108,0,616,6,66,0
1328,0,3,1,1,4,3,9,1,1,28,12,78,5,5,1.0,20,11,10,20,110,0,312,3,27,0
1336,2,0,2,1,4,3,12,28,12,27,11,78,4,0,0.0,4,10,11,20,110,0,624,6,72,0
1343,0,3,1,1,4,3,9,9,9,28,12,79,2,2,1.0,12,9,12,20,108,0,316,3,27,0
1351,2,0,2,1,4,3,9,28,12,27,11,79,4,0,0.0,4,8,13,20,104,0,632,6,54,0
1372,0,3,1,1,4,3,9,0,0,28,12,82,3,3,1.0,16,7,14,20,98,0,328,3,27,0
1376,0,3,3,1,4,3,10,27,11,28,12,77,4,4,1.0,20,6,15,20,90,0,924,9,90,0
1380,2,0,2,1,4,3,10,28,12,27,11,82,4,0,0.0,4,5,16,20,80,0,656,6,60,0
1404,0,3,3,1,4,3,9,27,11,28,12,78,4,4,1.0,20,4,17,20,68,0,936,9,81,0
1430,0,3,3,1,4,3,9,27,11,28,12,79,4,4,1.0,24,3,18,20,54,0,948,9,81,0
1492,0,3,3,1,4,3,9,27,11,28,12,82,4,4,1.0,20,2,19,20,38,0,984,9,81,0
1817,3,2,1,1,4,3,9,15,15,20,4,105,5,3,0.6,16,1,20,20,20,6,420,3,27,0
2550,3,2,1,1,4,3,9,15,15,16,0,144,6,3,0.5,16,1,1,1,1,6,576,3,27,0
3103,0,3,1,1,4,3,9,7,7,28,12,167,5,5,1.0,24,36,1,36,36,0,668,3,27,0
3111,2,0,2,1,4,3,11,28,12,27,11,167,4,0,0.0,4,35,2,36,70,0,1336,6,66,0
3121,0,3,1,1,4,3,9,6,6,28,12,169,4,4,1.0,20,34,3,36,102,0,676,3,27,0
3129,2,0,2,1,4,3,12,28,12,27,11,169,4,0,0.0,4,33,4,36,132,0,1352,6,72,0
3182,0,3,3,1,4,3,9,27,11,28,12,167,4,4,1.0,22,32,5,36,160,0,2004,9,81,0
3202,0,3,3,1,4,3,9,27,11,28,12,169,4,4,1.0,20,31,6,36,186,0,2028,9,81,0
3233,0,3,1,1,4,3,9,1,1,28,12,171,5,5,1.0,20,30,7,36,210,0,684,3,27,0
3241,2,0,2,1,4,3,9,28,12,27,11,171,4,0,0.0,4,29,8,36,232,0,1368,6,54,0
3251,0,3,1,1,4,3,9,9,9,28,12,172,2,2,1.0,12,28,9,36,252,0,688,3,27,0
3259,2,0,2,1,4,3,10,28,12,27,11,172,4,0,0.0,4,27,10,36,270,0,1376,6,60,0
3296,0,2,1,1,4,3,9,15,15,28,12,173,3,3,1.0,16,26,11,36,286,0,692,3,27,0
3304,2,0,2,1,4,3,11,28,12,27,11,173,4,0,0.0,4,25,12,36,300,0,1384,6,66,0
3310,0,3,3,1,4,3,9,27,11,28,12,171,4,4,1.0,20,24,13,36,312,0,2052,9,81,0
3336,0,3,3,1,4,3,9,27,11,28,12,172,4,4,1.0,24,23,14,36,322,0,2064,9,81,0
3371,0,3,1,1,4,3,9,0,0,28,12,176,3,3,1.0,16,22,15,36,330,0,704,3,27,0
3372,0,3,3,1,4,3,10,27,11,28,12,173,4,4,1.0,20,21,16,36,336,0,2076,9,90,0
3379,2,0,2,1,4,3,12,28,12,27,11,176,4,0,0.0,4,20,17,36,340,0,1408,6,72,0
3430,0,3,1,1,4,3,9,7,7,28,12,177,5,5,1.0,24,19,18,36,342,0,708,3,27,0
3438,2,0,2,1,4,3,9,28,12,27,11,177,4,0,0.0,4,18,19,36,342,0,1416,6,54,0
3447,0,3,1,1,4,3,9,6,6,28,12,178,4,4,1.0,20,17,20,36,340,0,712,3,27,0
3448,0,3,3,1,4,3,10,27,11,28,12,176,4,4,1.0,20,16,21,36,336,0,2112,9,90,0
3455,2,0,2,1,4,3,10,28,12,27,11,178,4,0,0.0,4,15,22,36,330,0,1424,6,60,0
3510,0,3,3,1,4,3,9,27,11,28,12,177,4,4,1.0,24,14,23,36,322,0,2124,9,81,0
3528,0,3,3,1,4,3,9,27,11,28,12,178,4,4,1.0,20,13,24,36,312,0,2136,9,81,0
3563,0,3,1,1,4,3,9,1,1,28,12,184,5,5,1.0,20,12,25,36,300,0,736,3,27,0
3571,2,0,2,1,4,3,11,28,12,27,11,184,4,0,0.0,4,11,26,36,286,0,1472,6,66,0
3576,0,3,1,1,4,3,9,9,9,28,12,185,2,2,1.0,12,10,27,36,270,0,740,3,27,0
3584,2,0,2,1,4,3,12,28,12,27,11,185,4,0,0.0,4,9,28,36,252,0,1480,6,72,0
3633,0,2,1,1,4,3,9,15,15,28,12,187,3,3,1.0,16,8,29,36,232,0,748,3,27,0
3640,0,3,3,1,4,3,9,27,11,28,12,184,4,4,1.0,20,7,30,36,210,0,2208,9,81,0
3641,2,0,2,1,4,3,9,28,12,27,11,187,4,0,0.0,4,6,31,36,186,0,1496,6,54,0
3665,0,3,3,1,4,3,9,27,11,28,12,185,4,4,1.0,23,5,32,36,160,0,2220,9,81,0
3701,0,3,1,1,4,3,9,0,0,28,12,190,3,3,1.0,16,4,33,36,132,0,760,3,27,0
3709,2,0,2,1,4,3,10,28,12,27,11,190,4,0,0.0,4,3,34,36,102,0,1520,6,60,0
3710,0,3,3,1,4,3,9,27,11,28,12,187,4,4,1.0,20,2,35,36,70,0,2244,9,81,0
3778,0,3,3,1,4,3,9,27,11,28,12,190,4,4,1.0,20,1,36,36,36,0,2280,9,81,0
4046,3,2,1,1,4,3,9,15,15,24,8,205,4,3,0.75,16,4,1,4,4,6,820,3,27,0
4170,3,2,1,1,4,3,9,15,15,24,8,212,4,3,0.75,16,3,2,4,6,6,848,3,27,0
4706,3,2,1,1,4,3,9,15,15,16,0,241,6,3,0.5,16,2,3,4,6,6,964,3,27,0
4837,3,2,1,1,4,3,9,15,15,16,0,246,6,3,0.5,16,1,4,4,4,6,984,3,27,0
5714,3,2,1,1,4,3,9,15,15,24,8,293,4,3,0.75,16,1,1,1,1,6,1172,3,27,0
6449,0,3,1,1,4,3,9,7,7,28,12,335,5,5,1.0,24,21,1,21,21,0,1340,3,27,0
6457,2,0,2,1,4,3,11,28,12,27,11,335,4,0,0.0,4,20,2,21,40,0,2680,6,66,0
6479,0,3,1,1,4,3,9,6,6,28,12,336,4,4,1.0,20,19,3,21,57,0,1344,3,27,0
6487,2,0,2,1,4,3,12,28,12,27,11,336,4,0,0.0,4,18,4,21,72,0,2688,6,72,0
6518,3,2,1,1,4,3,9,15,15,24,8,337,4,3,0.75,16,17,5,21,85,6,1348,3,27,0
6526,0,3,3,1,4,3,9,27,11,28,12,335,4,4,1.0,20,16,6,21,96,0,4020,9,81,0
6556,0,3,3,1,4,3,9,27,11,28,12,336,4,4,1.0,20,15,7,21,105,0,4032,9,81,0
6642,0,3,1,1,4,3,9,1,1,28,12,345,5,5,1.0,20,14,8,21,112,0,1380,3,27,0
6650,2,0,2,1,4,3,9,28,12,27,11,345,4,0,0.0,4,13,9,21,117,0,2760,6,54,0
6657,0,3,1,1,4,3,9,9,9,28,12,346,2,2,1.0,12,12,10,21,120,0,1384,3,27,0
6665,2,0,2,1,4,3,10,28,12,27,11,346,4,0,0.0,4,11,11,21,121,0,2768,6,60,0
6714,3,2,1,1,4,3,9,15,15,20,4,347,5,3,0.6,16,10,12,21,120,6,1388,3,27,0
6718,0,3,3,1,4,3,9,27,11,28,12,345,4,4,1.0,20,9,13,21,117,0,4140,9,81,0
6744,0,3,3,1,4,3,9,27,11,28,12,346,4,4,1.0,24,8,14,21,112,0,4152,9,81,0
6834,0,2,1,1,4,3,9,15,15,28,12,353,3,3,1.0,16,7,15,21,105,0,1412,3,27,0
6842,2,0,2,1,4,3,11,28,12,27,11,353,4,0,0.0,4,6,16,21,96,0,2824,6,66,0
6865,0,3,1,1,4,3,9,0,0,28,12,355,3,3,1.0,16,5,17,21,85,0,1420,3,27,0
6873,2,0,2,1,4,3,12,28,12,27,11,355,4,0,0.0,4,4,18,21,72,0,2840,6,72,0
6910,0,3,3,1,4,3,9,27,11,28,12,353,4,4,1.0,20,3,19,21,57,0,4236,9,81,0
6944,0,3,3,1,4,3,9,27,11,28,12,355,4,4,1.0,22,2,20,21,40,0,4260,9,81,0
6983,3,2,1,1,4,3,9,15,15,24,8,359,4,3,0.75,16,1,21,21,21,6,1436,3,27,0
